Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
21396	1.012	"9,534"	P	1.012
24647	1	"22,784"	P	1
8860		6.43	A	0.443
10664	1	"57,783"	P	1
21621	1	"10,908"	P	1
1129	0.812	"24,961"	P	0.812
9791		5.096	A	0.697
13248	1	"19,001"	P	1
4917		4.888	A	0.709
3246		6.787	A	0.775
2248	1	"12,209"	P	1
7159	1.245	"1,564"	P	1.245
10876	1.012	"10,556"	P	1.012
3225	1.126	931.5	P	1.126
30263	1	60.45	P	1
201	1	"2,528"	P	1
1542	1.1	223.4	P	1.1
1672	0.765	37.12	P	0.765
3796	1	103.7	P	1
17305		5.23	A	0.724
1066		5.722	A	0.707
6487	1.038	"4,062"	P	1.038
16226	1	"6,021"	P	1
1164	1.071	"1,218"	P	1.071
8007	0.985	"1,567"	P	0.985
31162		5.292	A	0.751
17085	1.112	"4,520"	P	1.112
9533		9.908	A	1.356
12189	1	717.7	P	1
5437	0.873	"5,275"	P	0.873
17785		13.05	A	1.196
8674	0.98	427.7	P	0.98
16374	1.025	"11,222"	P	1.025
1546	1.146	"1,426"	P	1.146
6853	0.935	"6,101"	P	0.935
16108		4.678	A	0.7
10312	1	254.7	P	1
26773	1	"6,795"	P	1
12439	1.016	"3,741"	P	1.016
32989	1	96.74	P	1
36611	1	711.9	P	1
10366	1	55.97	P	1
19395	1.008	"1,534"	P	1.008
9726	1.087	"16,103"	P	1.087
2709	0.817	30.79	P	0.817
13981	1	"5,293"	P	1
7693	0.707	33.73	P	0.707
21972	1	203.2	P	1
6530		5.028	A	0.686
30947	1	"9,566"	P	1
13091	1	"9,030"	P	1
21837	1.075	341.4	P	1.075
9071		16.03	A	1
6157	0.924	"1,053"	P	0.924
14788	1	998.7	P	1
14379	1.285	46.89	P	1.285
5548		5.486	A	0.741
22261	1	253.5	P	1
3613	1.081	168.2	P	1.081
3035	1.002	227.6	P	1.002
6831	1	"18,634"	P	1
823	1.302	142.6	P	1.302
12245	0.978	"3,266"	P	0.978
27620		10.38	A	1.227
3709	1	"12,508"	P	1
20688	1	488.7	P	1
25612	1.01	"1,371"	P	1.01
6263	1.135	"7,353"	P	1.135
17927	1	"1,717"	P	1
29329	1	78.36	P	1
3325		5.595	A	0.743
18840	0.981	"3,501"	P	0.981
20882	1.192	"8,076"	P	1.192
18614	1.076	"3,616"	P	1.076
37299	0.988	60.26	P	0.988
25228	0.894	"3,457"	P	0.894
5886	0.901	"1,399"	P	0.901
15422	1	"175,094"	P	1
3960	1	"10,188"	P	1
9355	1	270.4	P	1
14764	0.933	"1,238"	P	0.933
9685		5.14	A	0.729
31185	1.256	245.8	P	1.256
1966	1	368.5	P	1
14870		13.57	A	0.98
18458		4.582	A	0.728
8752	1.042	"4,589"	P	1.042
19307	1.007	215.3	P	1.007
21594	1.197	"1,954"	P	1.197
27999	1	"21,743"	P	1
8223	1.322	132.3	P	1.322
19624	1.052	"4,361"	P	1.052
23780	1.038	"1,437"	P	1.038
17608		17.55	A	1.161
34399	1.044	312.6	P	1.044
36726	0.867	"5,634"	P	0.867
26137		4.805	A	0.707
13331	0.899	122.2	P	0.899
12002	1	"3,060"	P	1
38253	1.092	"9,624"	P	1.092
31685	0.96	607.1	P	0.96
12994		17.81	A	0.842
14332	1.046	"8,421"	P	1.046
28183	1	223.4	P	1
1007	1.072	"1,322"	P	1.072
15284		6.75	A	0.76
3475	0.799	"3,329"	P	0.799
10264	1	"1,992"	P	1
32720		13.14	A	1.297
5707	1.231	135.3	P	1.231
3317	0.863	485.8	P	0.863
11696		4.557	A	0.702
22517	1	118.2	P	1
21086	1	537.7	P	1
43876	0.944	"38,313"	P	0.944
28338		4.658	A	0.709
7926	1.166	77.49	P	1.166
10153	0.896	"27,041"	P	0.896
1115	1	"216,385"	P	1
13309	0.815	"2,894"	P	0.815
22514	1	509	P	1
14295	1.043	"3,907"	P	1.043
42724	1.05	"1,021"	P	1.05
15344	1	65.99	P	1
6234	1.346	"3,925"	P	1.346
15332	1	"3,637"	P	1
14861		5.139	A	0.706
988	0.847	"29,686"	P	0.847
7446	1.164	"1,077"	P	1.164
2882	0.849	741.3	P	0.849
18453	0.982	"7,097"	P	0.982
23096		4.435	A	0.739
11874	1.017	"5,044"	P	1.017
28810	0.945	"13,442"	P	0.945
27873		5.017	A	0.739
27662	1.137	73.97	P	1.137
12944	1	482.7	P	1
3254		5.519	A	0.686
19475	1	938.6	P	1
10826	1.087	"16,595"	P	1.087
12433	1	649.1	P	1
5217	0.98	"10,160"	P	0.98
4243	0.661	30.2	P	0.661
41887		6.121	A	0.751
17688	1.121	665.7	P	1.121
20860	1	225.8	P	1
2791	1	434.5	P	1
18545	1	"6,489"	P	1
18232	1.878	28.22	P	1.878
15697	1.029	481.3	P	1.029
578	1	"1,188"	P	1
1306	0.963	"7,616"	P	0.963
15582	1	"86,481"	P	1
2428	1	"3,538"	P	1
15165	1	361.1	P	1
14830	1	"10,499"	P	1
9271	1.037	"11,362"	P	1.037
15689	0.874	680.5	P	0.874
19184		8.925	A	1.194
4826		16.22	A	1.142
1171	1.186	"2,696"	P	1.186
14103	1.268	224.2	P	1.268
37919	0.721	757.7	P	0.721
21143	1	"4,556"	P	1
16648	1.041	507.9	P	1.041
13238	1	337.4	P	1
7923	1.05	"2,693"	P	1.05
37897	1.049	"23,497"	P	1.049
1883	1.001	"13,674"	P	1.001
33973	1	"3,986"	P	1
34021		17.81	A	1
10393	1	329.3	P	1
25050	1	375.1	P	1
25555	1.022	"12,412"	P	1.022
1625	1	54.71	P	1
5453	1.021	"4,545"	P	1.021
17606	0.938	"3,630"	P	0.938
4735	1	"56,676"	P	1
18336	1	"1,642"	P	1
2116	0.784	"1,010"	P	0.784
9559	1	612.9	P	1
10690	1.091	"2,609"	P	1.091
31903	0.988	"10,703"	P	0.988
33603	1.016	"2,988"	P	1.016
4966	1	154.1	P	1
13903	0.925	385.7	P	0.925
16127	1.043	"12,115"	P	1.043
33506	1.023	"5,243"	P	1.023
19093	1	"3,168"	P	1
16459	1.009	"5,427"	P	1.009
13515	1	"1,765"	P	1
12843	1	"14,688"	P	1
8869	1.408	851.4	P	1.408
6217	1.199	216.5	P	1.199
26139	0.916	"1,587"	P	0.916
30277	0.924	207.7	P	0.924
40330	1.023	151.2	P	1.023
5584	1	55.16	P	1
7020	1	"5,287"	P	1
1235	0.866	"1,819"	P	0.866
1749	0.926	697.1	P	0.926
18996	1.02	"5,416"	P	1.02
11768	1.526	"2,846"	P	1.526
4023		5.359	A	0.741
19851	1.182	"1,140"	P	1.182
22175	0.969	"2,593"	P	0.969
42947		6.798	A	0.849
26757	1	"2,192"	P	1
7527		5.59	A	0.783
12259	1.048	"2,469"	P	1.048
15910	1.293	154.3	P	1.293
99	1	736.3	P	1
66		9.325	A	0.438
42	1	800.3	P	1
38746	1.084	441.6	P	1.084
28644		6.691	A	0.94
18956	1	"17,201"	P	1
17620	1	40.3	P	1
31276	1.06	416	P	1.06
744	1	"9,384"	P	1
15611	1.024	217.3	P	1.024
40133	0.849	434.9	P	0.849
6496	1	"12,077"	P	1
4020	0.886	760.3	P	0.886
8778	1	415.7	P	1
703	0.798	930.6	P	0.798
7449		4.731	A	0.669
4705	1.072	"11,406"	P	1.072
9222	1.216	"1,564"	P	1.216
6787	1	442.8	P	1
19627	0.796	119.2	P	0.796
9907	1	"10,801"	P	1
10498	0.911	136.4	P	0.911
19298	1	"7,726"	P	1
2354	1	"5,831"	P	1
6738	1	204.1	P	1
2630	1.034	"2,322"	P	1.034
21855	1	945.4	P	1
3051	1	"4,018"	P	1
5789		6.101	A	0.8
4391	1	51.04	P	1
36695	1.076	591.6	P	1.076
5627	1.007	"8,121"	P	1.007
35243	1	"7,764"	P	1
15844		6.772	A	1
7245	1.029	"1,047"	P	1.029
9226		6.176	A	0.524
8988	1.194	247.1	P	1.194
7842	1.109	187.8	P	1.109
101	1.106	447.2	P	1.106
13039	1	"6,448"	P	1
3481	0.956	"5,062"	P	0.956
2052	1	"1,540"	P	1
23297	1.165	76.55	P	1.165
6277	0.96	"2,708"	P	0.96
8270	1	"3,744"	P	1
13980	1	"2,942"	P	1
2034	0.985	658.8	P	0.985
7355	1	"133,939"	P	1
20853		6.147	A	0.947
9695	1.091	527.5	P	1.091
13011	1.106	289.3	P	1.106
23284	1	"1,187"	P	1
3861	1	345.2	P	1
17061	1.078	194.7	P	1.078
7528	1	735	P	1
4311		24.3	A	0.887
6035	1	"2,478"	P	1
23301	0.947	"4,994"	P	0.947
20664	1.008	138.6	P	1.008
878	1.095	"8,241"	P	1.095
13355	1.013	601	P	1.013
17080	0.985	947.3	P	0.985
13784	1.014	"27,882"	P	1.014
14705	0.894	114	P	0.894
6798		5.122	A	0.71
23606	1	"4,998"	P	1
389	1	56.37	P	1
18410	0.671	91.42	P	0.671
20505	0.957	"1,101"	P	0.957
40822	1	"18,867"	P	1
14161	1	"4,119"	P	1
409	1	62.03	P	1
10290	0.96	28.53	P	0.96
9243	1.138	247.2	P	1.138
4864		20.21	A	1.038
6918	1.082	"5,963"	P	1.082
35862	0.762	"4,188"	P	0.762
23548	1	326.8	P	1
17414		12.55	A	0.681
28618	1.153	870.5	P	1.153
191	1	"8,377"	P	1
9290		5.813	A	0.726
16192	1	"2,279"	P	1
739		5.34	A	0.72
10766	1.004	"1,908"	P	1.004
25843		8.315	A	0.819
33932	1.021	192.8	P	1.021
30208		4.676	A	0.711
19824		5.991	A	0.382
27197	0.81	476.3	P	0.81
6129	0.668	113.5	P	0.668
2226	0.905	"1,635"	P	0.905
16394	1.169	"1,867"	P	1.169
27668	1	"8,107"	P	1
950	1	"5,159"	P	1
26141	0.678	30.76	P	0.678
10687	1.003	"7,494"	P	1.003
13118	1.12	151.9	P	1.12
19920	1	"8,019"	P	1
18134	1	"1,631"	P	1
12616	1	"25,835"	P	1
3670	1	"1,162"	P	1
12941	0.872	"3,373"	P	0.872
34957	1.002	"3,901"	P	1.002
32429	1.103	"5,820"	P	1.103
12542	0.982	243.8	P	0.982
12687	1.012	256.7	P	1.012
10068	1	"4,483"	P	1
9440	1	"4,187"	P	1
20041	0.943	"1,427"	P	0.943
23908	0.995	"7,761"	P	0.995
24861	1	45.77	P	1
8028		4.918	A	0.68
5456	1	"2,404"	P	1
7731	1.298	106.9	P	1.298
24477		4.924	A	0.788
27752	1	"1,378"	P	1
6550	0.986	"22,752"	P	0.986
23797	0.962	"2,846"	P	0.962
987	1.014	518.2	P	1.014
1846	1	"3,446"	P	1
1552	1.013	"45,565"	P	1.013
3290	1	"2,868"	P	1
5471	1.215	"13,323"	P	1.215
2540	1	35.78	P	1
11847	1.017	"10,691"	P	1.017
1125	1.035	"22,735"	P	1.035
11121	0.933	970.2	P	0.933
2691	0.895	737	P	0.895
9160	1.005	"6,446"	P	1.005
17826		5.103	A	0.717
10559	1.085	152.2	P	1.085
23490		6.631	A	0.862
34431	0.712	30.56	P	0.712
10328		13.88	A	0.879
7463		8.033	A	1.098
9641	1	505.7	P	1
30740	1.426	28.62	P	1.426
9437	1	"1,021"	P	1
3360	1	"6,824"	P	1
3064	1	"17,133"	P	1
22010		4.756	A	0.748
12964	1	"3,394"	P	1
5228		11.48	A	1
38180	1.162	73.02	P	1.162
4076	1.219	877.5	P	1.219
34447	0.917	"2,300"	P	0.917
27088	1.083	"41,884"	P	1.083
12423	1.013	"4,270"	P	1.013
18312	0.897	312.2	P	0.897
6289		14.09	A	1
20324	1.055	307.7	P	1.055
8603	1	"3,990"	P	1
16724	1	"6,129"	P	1
12052	1.214	"5,713"	P	1.214
17557	1	228	P	1
21578	1.005	"11,555"	P	1.005
21559	1	356.1	P	1
16011	1	"4,551"	P	1
8121	1	340.2	P	1
18666	1.039	"2,371"	P	1.039
8610	1.096	"2,022"	P	1.096
2051		21.75	A	0.914
5611	1	371.9	P	1
2242	1.053	"58,389"	P	1.053
7185		5.028	A	0.655
22684	0.973	133.4	P	0.973
8635	1.03	"12,636"	P	1.03
8727		23.82	A	1
21880	1.461	"18,643"	P	1.461
20467	1	"217,099"	P	1
3820	0.826	"4,759"	P	0.826
9591	1.121	665	P	1.121
34238	1.086	260.3	P	1.086
30580		4.815	A	0.63
4677	1.211	170.3	P	1.211
10604	1.009	"17,093"	P	1.009
1642	0.809	"1,354"	P	0.809
32016		5.157	A	0.747
7165	0.985	"3,623"	P	0.985
3943	1	750	P	1
36021	1	"67,061"	P	1
18424	1.165	"1,550"	P	1.165
12091		5.557	A	0.708
5955	1	"19,392"	P	1
5806		10.42	A	1.264
29706	1	"11,635"	P	1
15529	0.828	"7,280"	P	0.828
2956	0.976	276.2	P	0.976
14133	1.044	"37,474"	P	1.044
17355	1.052	"1,519"	P	1.052
974	1.211	"1,231"	P	1.211
13415	1.067	"13,422"	P	1.067
6225	1	523.8	P	1
1242	0.971	248.7	P	0.971
8997	1	"1,757"	P	1
28885	0.917	"2,902"	P	0.917
14469		14.14	A	1.054
17264		7.971	A	0.839
18882	1	"6,321"	P	1
42915	1	212.2	P	1
25354	1.112	184.9	P	1.112
23267		4.943	A	0.732
33243		27.61	A	1
7057	1	"9,524"	P	1
1977	0.882	41.83	P	0.882
33908	1.094	636.9	P	1.094
21684	1.008	542	P	1.008
33841		5.819	A	0.746
6357		10.42	A	1
59	1.059	481.2	P	1.059
14553	1	"5,835"	P	1
14411	0.993	"3,139"	P	0.993
27293		4.666	A	0.736
3091	0.931	867.4	P	0.931
4294		7.954	A	0.868
2174	0.984	"16,387"	P	0.984
4865	1	"39,845"	P	1
25961	0.997	"12,745"	P	0.997
20441	0.996	"14,521"	P	0.996
8592		24.7	A	1
14988	1.183	175.9	P	1.183
9627		5.278	A	0.745
14263		4.607	A	0.459
19857	0.928	"2,975"	P	0.928
2653	1	"24,135"	P	1
11296	1	"20,434"	P	1
23181	0.965	"6,181"	P	0.965
23257		4.608	A	0.743
7991	1.004	"2,318"	P	1.004
539	1.11	"2,490"	P	1.11
28957	1.107	"17,063"	P	1.107
13465	1	"17,911"	P	1
2547	1	"1,114"	P	1
2311	1.089	215.3	P	1.089
14967	0.829	387.1	P	0.829
11079	0.831	59.73	P	0.831
29507	1.016	"4,003"	P	1.016
19228	1	330.9	P	1
14847	1	"1,273"	P	1
13821	0.886	"8,070"	P	0.886
2416	1	"5,407"	P	1
18497	1	"6,884"	P	1
10492	1.077	"1,936"	P	1.077
10401	1	"1,857"	P	1
23599		7.721	A	1
23637	1.026	"1,713"	P	1.026
21019		6.566	A	0.954
3347		6.967	A	0.827
17220	1.035	74.22	P	1.035
23218	1	"8,282"	P	1
9756	1.02	394.5	P	1.02
1774	1.219	48.24	P	1.219
23357	0.82	524	P	0.82
27484	0.984	849.6	P	0.984
3508	2.092	234.5	P	2.092
25532		5.095	A	0.756
9352	1	"7,585"	P	1
15030	0.931	"32,358"	P	0.931
307	1	52.61	P	1
35186	0.947	"5,772"	P	0.947
23756	1	"1,805"	P	1
38005		5.499	A	0.737
704	1	219.4	P	1
39000	1	171.4	P	1
23901	1	"5,423"	P	1
16690	0.829	"35,827"	P	0.829
25165	1	683.5	P	1
10179		5.117	A	0.69
15595	1.064	"1,583"	P	1.064
11599		4.649	A	0.317
7683	1	"21,207"	P	1
6421	1.009	"22,073"	P	1.009
5954	1.062	"2,767"	P	1.062
2992	0.993	396.7	P	0.993
1163	1.162	71.89	P	1.162
21877	0.92	258.2	P	0.92
20222	1	24.64	P	1
28134	1	508.8	P	1
20368	1	70.01	P	1
12146	1	"1,167"	P	1
13004		11.13	A	1
9865		6.239	A	0.643
21018	1	"2,353"	P	1
30974	1.017	"4,568"	P	1.017
5846	1.004	"10,260"	P	1.004
908	1	713.4	P	1
184	0.966	359.7	P	0.966
12186	1	700.9	P	1
7827	1.12	387	P	1.12
18230	1	"1,861"	P	1
26784		5.231	A	0.7
17708	1	"2,372"	P	1
15958		15.86	A	0.681
17639	0.628	"8,892"	P	0.628
29703	0.824	106	P	0.824
37367	1	188.6	P	1
31323	1	"85,302"	P	1
17079	0.971	776.5	P	0.971
29775	1	"1,007"	P	1
21355	1.098	51.56	P	1.098
29395	1.112	989.5	P	1.112
7782		4.994	A	0.694
4665	1.047	57.44	P	1.047
8529	0.91	"1,132"	P	0.91
29096	1	93.84	P	1
18393	1	"4,114"	P	1
24727	1.045	228.3	P	1.045
1559		6.039	A	0.717
10054	1	"21,692"	P	1
51	0.64	"6,084"	P	0.64
32274	1	"4,018"	P	1
19641	0.691	"20,711"	P	0.691
26471		14.69	A	0.537
15812	1.151	"2,854"	P	1.151
17161	1	"1,320"	P	1
4989	1	342.9	P	1
12405		4.644	A	0.705
7739	1.071	"45,818"	P	1.071
12954	1	"24,795"	P	1
9602	1	"17,823"	P	1
2798	1.197	36.91	P	1.197
20346	0.975	"12,055"	P	0.975
2897	1.098	"3,760"	P	1.098
22870		5.445	A	0.757
18153	1	292	P	1
3228	1	83.52	P	1
19020	1	867.1	P	1
22497	1	"2,866"	P	1
28874	1.196	467.9	P	1.196
10771		4.929	A	0.403
18104	1.108	"2,967"	P	1.108
16937	1	24.46	P	1
39234	1	"6,705"	P	1
3380	1	"3,564"	P	1
4158	0.727	517.7	P	0.727
8318	1	"1,142"	P	1
1585	0.881	75.01	P	0.881
35241	1	"1,188"	P	1
9767		5.782	A	0.704
19593	1.02	"2,995"	P	1.02
10255	0.908	140.8	P	0.908
27574	1	168.8	P	1
893		6.425	A	0.722
15402	1.041	"2,458"	P	1.041
12053	1.05	"7,918"	P	1.05
14287	1	62.75	P	1
7373	1.438	"4,646"	P	1.438
9821		5.458	A	0.718
19919		5.378	A	0.762
17387	1.043	364	P	1.043
6661	1	190.9	P	1
22443		5.37	A	0.734
12795	1	"1,314"	P	1
36169	0.993	"1,446"	P	0.993
18184	1.054	"7,330"	P	1.054
10647	0.999	"105,082"	P	0.999
24513	1	"1,228"	P	1
2155	0.761	"1,084"	P	0.761
6324	1.177	"4,847"	P	1.177
8149	1	39.88	P	1
18679	0.938	"1,520"	P	0.938
11683	1.097	114.8	P	1.097
15236		4.799	A	0.728
13478	1	580.3	P	1
24689	1	"3,096"	P	1
36595	1	"30,514"	P	1
11342	1.304	99.24	P	1.304
20198	1.079	"9,731"	P	1.079
2017	1	47.51	P	1
14522	1	"8,559"	P	1
26326	1	980	P	1
14853		7.098	A	1
6123	1	"2,085"	P	1
16277	1	"1,645"	P	1
288	1	50.79	P	1
40470	0.735	48.65	P	0.735
11675		8.913	A	0.767
3492	1	"96,187"	P	1
13685	0.919	644.1	P	0.919
36674	1.087	"40,771"	P	1.087
30411	1.009	"19,543"	P	1.009
18201	0.97	"6,390"	P	0.97
18770	1	"1,230"	P	1
37563	1	241.1	P	1
6401	1	161.8	P	1
6309	1	"4,390"	P	1
16967	1.132	"8,104"	P	1.132
1557	1	"7,528"	P	1
4762	1.137	288.2	P	1.137
14330	1.085	38.82	P	1.085
9876		5.151	A	0.737
8074	1.184	216.4	P	1.184
23873	1	"3,074"	P	1
35155	1.044	969.2	P	1.044
34460	1	337.7	P	1
6579	1	61.72	P	1
41387	0.813	335.9	P	0.813
7433		16.78	A	1.234
7824		6.253	A	0.723
31500	1.203	421	P	1.203
20593		4.725	A	0.737
3260		8.557	A	1.082
2680	1.07	744.1	P	1.07
24568		14.27	A	0.707
37726	1	"153,245"	P	1
4961	1	50.35	P	1
28	0.723	78.98	P	0.723
24470	0.823	357.4	P	0.823
6107		4.975	A	0.694
17348		12.38	A	1.341
7819	1.056	"12,645"	P	1.056
21873		4.416	A	0.729
3630	1	31.91	P	1
7217	1	121.5	P	1
4467	1	682.7	P	1
12294	1	"1,297"	P	1
6633	1	"6,775"	P	1
33641	1	201.7	P	1
14583	1	113.4	P	1
1707	1	"4,648"	P	1
11191		4.716	A	0.699
14959	0.901	185.7	P	0.901
19757	1	"9,729"	P	1
39462	1	"13,720"	P	1
22651		12.06	A	1.914
26285	1.176	"14,933"	P	1.176
11097	1	34.18	P	1
21735	0.944	291.6	P	0.944
12169	1	271.6	P	1
36445	1	403	P	1
16198	0.836	641.2	P	0.836
30707	1	"2,169"	P	1
28184	1	"228,206"	P	1
4163		17.66	A	1.054
18714	1.003	301.6	P	1.003
2482	0.767	"3,290"	P	0.767
12732	1	"4,273"	P	1
384	0.964	"1,107"	P	0.964
26411	0.973	86.31	P	0.973
8403	0.843	"11,856"	P	0.843
30791	0.972	"22,262"	P	0.972
8641	1	"4,246"	P	1
19284	1	201.6	P	1
5617	0.814	250.8	P	0.814
9024	0.727	201.7	P	0.727
26890	1	320.3	P	1
20599	1	"10,183"	P	1
19565	1	54.68	P	1
4710	1	"6,981"	P	1
12517		13.31	A	0.787
8706	1.115	"1,360"	P	1.115
8140	1	25.75	P	1
28975	1.117	866.1	P	1.117
15732	1	215	P	1
28672	1	25.42	P	1
16295	1	879.8	P	1
22216		13.95	A	1.119
4167	1.011	"8,032"	P	1.011
7688	1	"13,259"	P	1
11363	0.838	47.99	P	0.838
873	1.05	"5,255"	P	1.05
13992		5.434	A	0.521
3455	1.131	"2,657"	P	1.131
3406	1	"2,206"	P	1
4504	1	"2,940"	P	1
267	1	488	P	1
2767	1	"3,401"	P	1
31166	1	"2,836"	P	1
34253	1	"3,773"	P	1
14626	1.054	"32,126"	P	1.054
21778		15.83	A	1
4874		5.271	A	0.732
24998	1	"1,631"	P	1
3847	0.58	69.71	P	0.58
10912	1.133	"12,934"	P	1.133
17625	1.134	"1,313"	P	1.134
11677	0.864	425.1	P	0.864
3402	1	402.9	P	1
21970	1.378	101.6	P	1.378
13866		17.64	A	1
11577	1.043	873.7	P	1.043
5404	1	918.3	P	1
40980	1.102	296.3	P	1.102
9100	1	"1,270"	P	1
11612	0.952	"113,240"	P	0.952
27690		17.84	A	1
30517	1.105	258.3	P	1.105
5117	0.908	90.14	P	0.908
20488	1.03	"48,417"	P	1.03
21815		4.753	A	0.71
16008	1	893.5	P	1
18373	1.242	"7,048"	P	1.242
21829	1	"2,704"	P	1
8289	0.988	"2,926"	P	0.988
10011	1	"6,571"	P	1
9339	1	"4,895"	P	1
36030	0.996	38.83	P	0.996
356	1.072	338.4	P	1.072
12501	1.077	47.97	P	1.077
3130	1	"1,534"	P	1
9538	0.975	812.2	P	0.975
27285	0.98	"3,394"	P	0.98
3663	1	"14,404"	P	1
4415	0.76	45.76	P	0.76
37591	1	35.45	P	1
7039	1.042	"5,447"	P	1.042
32633	1.026	"1,620"	P	1.026
18253	1	"11,368"	P	1
17141	0.827	528.1	P	0.827
24724		4.647	A	0.726
11546	1	"45,115"	P	1
17957	1.068	657.5	P	1.068
19180		4.543	A	0.729
28693	0.945	769.8	P	0.945
23551	0.864	"2,605"	P	0.864
4916	0.948	"3,270"	P	0.948
12590	0.899	"10,130"	P	0.899
20016	0.948	"2,075"	P	0.948
7710	1	"8,443"	P	1
36074	1	25.31	P	1
6991	1.09	"7,430"	P	1.09
7012		13.28	A	0.777
10645	0.939	621.5	P	0.939
10333		5.282	A	0.71
20596	1	"3,541"	P	1
4098	1.016	"8,515"	P	1.016
1005	1	196.5	P	1
21033	1.078	"1,444"	P	1.078
16461	1	"9,219"	P	1
3235	1	"3,266"	P	1
870	1.06	"2,436"	P	1.06
17938	1.233	78.01	P	1.233
27106	1	"23,827"	P	1
9521	1	"3,043"	P	1
5060	1	373.6	P	1
9593	1	"3,775"	P	1
6785	0.997	"3,772"	P	0.997
24196	1.203	118.2	P	1.203
18018	1	26.4	P	1
32618	1	"1,901"	P	1
26658	0.948	"16,114"	P	0.948
12331	0.957	652.7	P	0.957
1942	0.94	154.1	P	0.94
25044	1.144	42.66	P	1.144
28548	1.112	"49,183"	P	1.112
14865	1.069	"1,601"	P	1.069
12418		5	A	0.714
2304	0.975	"1,716"	P	0.975
31416		5.78	A	0.879
22513	1	"1,706"	P	1
20344	0.977	"2,122"	P	0.977
16929	0.967	"10,953"	P	0.967
6972	1.286	24.47	P	1.286
10409	1	"4,658"	P	1
35619	1	621.8	P	1
16338	0.919	"33,522"	P	0.919
7121	1.101	"1,800"	P	1.101
42667	1	"22,469"	P	1
24302	1.123	"11,741"	P	1.123
37719	1.174	"1,159"	P	1.174
13902	0.978	"9,081"	P	0.978
1404	0.938	632.4	P	0.938
1724	1.019	"28,055"	P	1.019
11226	1	"5,146"	P	1
12579	1.253	"3,017"	P	1.253
16258		4.808	A	0.752
4033	1	"4,079"	P	1
18490	1	"72,013"	P	1
18119		4.767	A	0.732
30155	1	"20,192"	P	1
25573	1	34.88	P	1
16142	1	795.6	P	1
8408	0.964	"2,674"	P	0.964
16971	0.9	"1,647"	P	0.9
11912	0.991	"3,729"	P	0.991
15931	0.915	79.57	P	0.915
643		5.665	A	0.596
8848	1	62.87	P	1
15265		4.617	A	0.708
21781	0.949	25.83	P	0.949
816	0.903	"3,757"	P	0.903
4632	1.081	"7,553"	P	1.081
5834		5.172	A	0.688
149		11.34	A	0.899
40359	1	228.9	P	1
9519	1	"4,418"	P	1
3248	0.829	62.7	P	0.829
3098	0.958	80.24	P	0.958
1343	0.933	996.9	P	0.933
4537		8.55	A	1
2008	0.825	"1,577"	P	0.825
4148	0.879	120.7	P	0.879
22683	1.006	"6,487"	P	1.006
3620	1.009	"11,664"	P	1.009
17676	1.048	66.03	P	1.048
22998	0.746	28.05	P	0.746
8936	1.076	625.4	P	1.076
2521		6.382	A	0.756
2423	0.872	"25,420"	P	0.872
2093		17.7	A	1
3237	1	"2,308"	P	1
20404	1	83.34	P	1
21509		5.018	A	0.729
1220	0.869	"51,075"	P	0.869
5588	0.837	496.9	P	0.837
28603	0.903	188.6	P	0.903
17019	0.992	"56,484"	P	0.992
23229		7.047	A	0.31
14733	1	"1,338"	P	1
18694	1.092	201	P	1.092
15965	0.871	"1,580"	P	0.871
18482	0.765	160.3	P	0.765
26050	0.748	845.7	P	0.748
11251	1.111	"12,897"	P	1.111
21336	1.015	"1,777"	P	1.015
3694	1.068	"13,465"	P	1.068
34279	1.184	785.9	P	1.184
15802	0.905	612.7	P	0.905
25427	1	"9,185"	P	1
25299		8.018	A	1.142
23285	1	"2,942"	P	1
19492	1	"16,024"	P	1
6351	0.926	560.7	P	0.926
17020	1	45.06	P	1
19630	1.123	441.2	P	1.123
14012	1	"3,593"	P	1
12871	1.096	"1,711"	P	1.096
24593	1	"6,650"	P	1
33764	0.991	"77,025"	P	0.991
36485	1	"7,178"	P	1
23460	1	872.5	P	1
11524	0.943	"3,119"	P	0.943
16511		17.62	A	1.052
4654	2.011	152.8	P	2.011
11218	1	"9,754"	P	1
5813	1.297	131.4	P	1.297
13215	1	"2,087"	P	1
18212	1	547.9	P	1
31597	0.898	56.98	P	0.898
20245	0.775	276.1	P	0.775
12232	1	"17,845"	P	1
32995	1	742.6	P	1
38404		5.813	A	0.75
30520	1	225.7	P	1
6377	1	"9,139"	P	1
17965	0.907	"6,665"	P	0.907
12580	1	"9,413"	P	1
10000	1	199	P	1
3679	1	"3,936"	P	1
27659	1	55.48	P	1
5506	1	"12,373"	P	1
38874	1	"7,969"	P	1
34916		5.262	A	0.713
23432	1.133	146.4	P	1.133
25405		4.782	A	0.727
5129	1	708.2	P	1
17149		5.005	A	0.713
18980	1	339.4	P	1
24233	1	"4,771"	P	1
3897	1.061	"5,352"	P	1.061
9577	0.975	"1,001"	P	0.975
19158	1.01	"11,225"	P	1.01
10484	1	207.7	P	1
15683	1.113	127.9	P	1.113
25037	0.947	587.7	P	0.947
28833	1	"4,113"	P	1
4459	1	143.4	P	1
19217		16.46	A	1
8956		15	A	1
16465	1.187	155.5	P	1.187
8276	0.983	765.9	P	0.983
13007	1.016	"4,674"	P	1.016
1350	0.745	525.6	P	0.745
2650	1	"1,577"	P	1
18772	1	"6,124"	P	1
4755	1.077	33.73	P	1.077
