Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
6715	0.617	"3,745"	P	0.617
5529	1.149	"4,946"	P	1.149
7635	1.66	"24,266"	P	1.66
6343	1.567	"2,553"	P	1.567
8823	0.715	22.54	P	0.715
4309	0.748	867.5	P	0.748
25600	0.963	"83,506"	P	0.963
5423	4.674	"27,179"	P	4.674
12377	2.089	574.7	P	2.089
479	0.68	"4,799"	P	0.68
22543	0.62	747.2	P	0.62
1009		5.213	A	0.545
14577	1.051	"1,600"	P	1.051
9127	0.081	19.01	P	0.081
5934	1.11	217.5	P	1.11
1476	0.643	17.3	P	0.643
17742	2.034	749.1	P	2.034
13241	1.268	"1,487"	P	1.268
956	0.902	202.8	P	0.902
10120	0.507	"5,488"	P	0.507
30135	0.564	913.9	P	0.564
2347		11.08	A	1.18
33370	0.85	"13,166"	P	0.85
7979	0.462	"1,062"	P	0.462
7393	1.669	28.6	P	1.669
34461	0.325	239.2	P	0.325
2782	0.982	"22,133"	P	0.982
6949	1.629	391.5	P	1.629
22358	0.797	"6,192"	P	0.797
10554	1.933	24.34	P	1.933
27533	1.003	"15,778"	P	1.003
23404	0.753	"9,724"	P	0.753
11678	0.832	"3,644"	P	0.832
27840		3.57	A	0.505
2799		6.027	A	0.634
11521	1.116	"4,500"	P	1.116
6488	0.821	397.6	P	0.821
29285	2.955	"2,840"	P	2.955
27308	2.266	257.5	P	2.266
15975	1.398	"8,540"	P	1.398
3185	0.82	"4,400"	P	0.82
8543	2.93	"2,675"	P	2.93
4062	0.962	"31,072"	P	0.962
35546	0.761	"5,569"	P	0.761
34101	0.495	482.1	P	0.495
12042	1.037	"2,234"	P	1.037
10182		4.874	A	0.614
26158	0.89	"1,707"	P	0.89
19570	2.155	"11,089"	P	2.155
9867	2.235	488.7	P	2.235
23887	1.378	30.31	P	1.378
2743	0.45	99.28	P	0.45
14975	0.747	"2,465"	P	0.747
14406	1.556	369.2	P	1.556
1904	1.196	"135,451"	P	1.196
16125	0.786	"1,666"	P	0.786
20754	1.096	"5,255"	P	1.096
42805		17.7	A	1.946
4441	0.338	278.2	P	0.338
4440	1.373	"3,401"	P	1.373
24955	1.104	139	P	1.104
9085	1.277	"18,765"	P	1.277
31486	0.954	"4,862"	P	0.954
41514	1.084	"2,035"	P	1.084
26814	1.203	"1,209"	P	1.203
11951	2.099	"9,484"	P	2.099
5156	0.714	"2,193"	P	0.714
14225		3.643	A	0.467
9258	1.1	"10,298"	P	1.1
34869	0.896	619	P	0.896
13822	0.705	"19,092"	P	0.705
18984	0.636	489.4	P	0.636
25486	0.833	292.8	P	0.833
199	2.521	45.39	P	2.521
10110	1.082	536.7	P	1.082
13222	0.547	289.9	P	0.547
1491	1.113	324.5	P	1.113
4915	0.919	"16,093"	P	0.919
2888	0.617	57.3	P	0.617
8945	0.623	"1,431"	P	0.623
14493	4.884	"2,640"	P	4.884
6340	0.907	"1,713"	P	0.907
20450	0.795	92.87	P	0.795
27244	1.722	547.8	P	1.722
12112	0.809	188.9	P	0.809
28263	1.026	233.2	P	1.026
10851	0.551	59.09	P	0.551
9811	1.178	947	P	1.178
29835	0.892	359.4	P	0.892
15142	0.847	31.11	P	0.847
6002	0.949	207.7	P	0.949
16543	0.831	125.1	P	0.831
8191	0.945	"2,079"	P	0.945
35269	0.96	93.32	P	0.96
14593	0.983	"4,702"	P	0.983
42491	0.75	"4,105"	P	0.75
12391	0.845	"1,558"	P	0.845
29193	2.779	"3,808"	P	2.779
14394	1.562	"1,823"	P	1.562
6700	0.907	347.6	P	0.907
8412	0.917	"11,704"	P	0.917
20107	1.471	150.6	P	1.471
13400	0.675	"1,986"	P	0.675
5239	2.157	283.6	P	2.157
37460		14.17	A	1.51
5749	0.856	"13,164"	P	0.856
27736	0.711	354.2	P	0.711
24601	1.118	"36,852"	P	1.118
20445	0.0165	58.43	P	0.0165
30664	0.762	771.1	P	0.762
3696		3.996	A	0.454
20008	1.016	"1,799"	P	1.016
29998	0.996	"51,021"	P	0.996
13077		3.41	A	0.473
22323	0.999	133.9	P	0.999
2082	1.33	"7,954"	P	1.33
7992	0.326	100.8	P	0.326
16977	0.44	55.15	P	0.44
18915	0.53	571.8	P	0.53
7575	0.88	"6,017"	P	0.88
7934	0.92	"1,947"	P	0.92
23562	0.647	"3,325"	P	0.647
20900		6.711	A	0.561
19543	5.758	67.66	P	5.758
32070	24.17	"1,619"	P	24.17
2261	0.751	29.28	P	0.751
6997	0.9	"2,412"	P	0.9
8859	0.791	999.7	P	0.791
33	1.305	649.9	P	1.305
3115	1.049	"28,231"	P	1.049
8816	1.018	261.3	P	1.018
17787	0.987	"1,901"	P	0.987
13437	0.824	"2,329"	P	0.824
25536	0.468	93.75	P	0.468
13630	0.974	"5,260"	P	0.974
321	1.185	"15,218"	P	1.185
2962	1.008	"55,232"	P	1.008
13231	1.225	"4,659"	P	1.225
4414		14.1	A	1.651
7492	0.565	"4,003"	P	0.565
12897	0.999	"3,035"	P	0.999
14650	0.768	"5,663"	P	0.768
7000	1.415	290.5	P	1.415
24833	1.039	"25,082"	P	1.039
14772	2.002	873.8	P	2.002
5059	1.156	501.9	P	1.156
36387	0.938	"1,280"	P	0.938
20799		4.512	A	0.6
11616	0.86	744.2	P	0.86
3345	1.267	778.3	P	1.267
12799	0.976	36.36	P	0.976
15973	1.013	"9,111"	P	1.013
18054	0.845	"8,909"	P	0.845
3364	1.771	"1,335"	P	1.771
2803	5.265	"1,630"	P	5.265
6174	0.919	604.3	P	0.919
1950	1.093	"1,635"	P	1.093
26051	1.098	"19,302"	P	1.098
20201	4.476	664	P	4.476
35512	1.247	"6,106"	P	1.247
8597	0.694	"4,366"	P	0.694
7464	1.098	757.1	P	1.098
5267	0.578	"4,473"	P	0.578
10792	1.064	102.7	P	1.064
1594	1.106	"4,721"	P	1.106
12185	0.697	113	P	0.697
23138		3.72	A	0.492
2535	0.697	"47,467"	P	0.697
24298	0.938	120.5	P	0.938
13474	1.076	"2,943"	P	1.076
6316	0.842	675.5	P	0.842
12910	0.716	"7,691"	P	0.716
5887	1.125	168.8	P	1.125
1314	0.982	"1,204"	P	0.982
25216	1.2	301	P	1.2
11199	0.856	"20,917"	P	0.856
6818	1.718	"16,172"	P	1.718
2578	1.188	"10,279"	P	1.188
6011	0.865	"3,249"	P	0.865
16162		4.437	A	0.605
9097		4.413	A	0.474
36976	0.913	"55,353"	P	0.913
2616	0.747	31.88	P	0.747
6144	1.096	28.43	P	1.096
19897	0.803	"3,383"	P	0.803
37819	1.681	896.3	P	1.681
21712	2.774	19.83	P	2.774
2283		4.94	A	0.588
14780	0.496	63.75	P	0.496
9615	0.643	"3,063"	P	0.643
25100		3.36	A	0.397
10707	1.114	"7,299"	P	1.114
19792		10.62	A	0.266
19725	1.929	"60,977"	P	1.929
6489	1.108	18.82	P	1.108
554	1.691	39.79	P	1.691
18310	1.069	"4,000"	P	1.069
30809	0.664	"2,754"	P	0.664
2693	1.464	"20,683"	P	1.464
8092	0.815	"5,528"	P	0.815
27488	1.253	"2,032"	P	1.253
19551		3.524	A	0.487
8132	1.309	"7,975"	P	1.309
12327	0.944	450.2	P	0.944
9516		3.797	A	0.474
3201	1.281	202.3	P	1.281
32302	0.675	"3,843"	P	0.675
18967	1.314	"3,767"	P	1.314
25597	2.419	"72,738"	P	2.419
19844	1.354	"5,669"	P	1.354
30129	0.834	"4,548"	P	0.834
13303	0.655	"6,073"	P	0.655
14721	0.627	"2,944"	P	0.627
40692	0.65	"12,056"	P	0.65
18130	0.882	"28,858"	P	0.882
11960	0.624	"13,222"	P	0.624
24570	0.749	"1,804"	P	0.749
14415	0.597	"3,546"	P	0.597
5770	0.689	"3,222"	P	0.689
29954	1.463	"14,299"	P	1.463
16975	1.982	28.44	P	1.982
2112	1.661	227.6	P	1.661
6055	0.933	98.39	P	0.933
24367	0.81	641.5	P	0.81
8821		4.379	A	0.491
6557	1.177	"11,516"	P	1.177
4569	1.665	47.93	P	1.665
28079	0.609	103.3	P	0.609
31490	0.855	"2,521"	P	0.855
10527	1.051	"1,725"	P	1.051
15378	3.262	38.54	P	3.262
23777	0.503	25.32	P	0.503
9363	0.665	"1,942"	P	0.665
6968	0.68	"17,191"	P	0.68
19783	1.034	"10,570"	P	1.034
1986	0.865	212.8	P	0.865
2342	1.43	"2,466"	P	1.43
4187	0.668	33.54	P	0.668
13750	0.269	38.64	P	0.269
13565	0.913	379.3	P	0.913
499		5.152	A	0.625
2927	0.504	173.5	P	0.504
1285	1.136	223.6	P	1.136
27997	3.378	"2,232"	P	3.378
11065	0.267	99.28	P	0.267
21366		5.57	A	0.84
25014	0.788	"2,811"	P	0.788
7448	0.49	928.4	P	0.49
6734	7.883	187.3	P	7.883
35529	0.0277	"1,082"	P	0.0277
18755	0.878	106.9	P	0.878
12442	0.668	899.9	P	0.668
15258	0.726	30.71	P	0.726
5095	2.242	940.3	P	2.242
17828	0.924	"55,861"	P	0.924
26623		4.024	A	0.494
3787	0.787	"3,474"	P	0.787
10329	1.262	655.2	P	1.262
319	4.319	"1,407"	P	4.319
19509	70.98	499.5	P	70.98
28379		13	A	1.454
1034	1.238	"1,418"	P	1.238
2895	0.895	257.7	P	0.895
17724	0.835	109.7	P	0.835
1652	1.139	"1,285"	P	1.139
14920	4.426	247.5	P	4.426
8020	1.048	"31,611"	P	1.048
24423		3.645	A	0.473
12889	0.938	40.8	P	0.938
7849	0.89	136.6	P	0.89
23993	1.211	"42,108"	P	1.211
33727	1.122	769.7	P	1.122
19314	1.196	54.91	P	1.196
3392	1.787	32.23	P	1.787
266	0.914	27.26	P	0.914
6038	1.109	97.5	P	1.109
26006	37.48	"4,599"	P	37.48
31948	0.724	115.4	P	0.724
457	1.297	823.4	P	1.297
3948	0.697	328.2	P	0.697
30542	0.784	"3,019"	P	0.784
35460	2.327	196.1	P	2.327
14822	0.441	359.9	P	0.441
1305	1.081	"1,792"	P	1.081
1029	0.955	972.7	P	0.955
1880	2.242	"1,433"	P	2.242
5094	0.967	140	P	0.967
10029	0.921	"4,383"	P	0.921
2111	1.2	"10,810"	P	1.2
36641	0.363	293.1	P	0.363
36083	0.861	42.01	P	0.861
6781	1.61	259.7	P	1.61
27426	0.844	"1,686"	P	0.844
2170	1.271	488.4	P	1.271
36382	0.807	437.4	P	0.807
3135	0.791	"29,977"	P	0.791
36644	1.046	63.16	P	1.046
10181	0.954	"3,531"	P	0.954
12782	1.174	"1,856"	P	1.174
25051	0.833	145.6	P	0.833
1512		10.28	A	1.23
11185	1.164	"29,683"	P	1.164
33970	0.901	223.5	P	0.901
43426	3.582	41.36	P	3.582
5661	2.086	"4,067"	P	2.086
16359	1.394	265.8	P	1.394
9294	0.539	"15,251"	P	0.539
22422	0.581	"3,714"	P	0.581
8401		4.261	A	0.465
14777	0.877	"4,438"	P	0.877
10308	0.832	69.39	P	0.832
30239	0.656	"1,698"	P	0.656
4684	0.675	31.1	P	0.675
10448	0.786	"3,226"	P	0.786
11257	0.945	"1,431"	P	0.945
4647	2.025	"22,493"	P	2.025
33396	0.991	"10,947"	P	0.991
3028	2.471	182.3	P	2.471
716	2.429	979.5	P	2.429
26470	0.991	"2,050"	P	0.991
2287	1.145	639.9	P	1.145
2774	0.62	60.26	P	0.62
10691		3.434	A	0.466
39471	2.013	"6,938"	P	2.013
20487	0.211	23.41	P	0.211
1619	0.947	"9,292"	P	0.947
2910	0.591	"3,475"	P	0.591
2632	1.753	"5,022"	P	1.753
9098		5.982	A	0.536
4132	1.164	"5,490"	P	1.164
21843	0.903	336.9	P	0.903
17260	0.793	733.1	P	0.793
13705	0.868	"14,647"	P	0.868
33496	2.664	"22,236"	P	2.664
10506	0.445	40.37	P	0.445
7562	1.028	"18,222"	P	1.028
8113	0.949	"22,625"	P	0.949
2267	3.067	41.23	P	3.067
22733	0.68	"2,086"	P	0.68
25865	1.047	96.95	P	1.047
6603	4.278	213.4	P	4.278
13574	1.105	"3,683"	P	1.105
3573		4.19	A	0.503
1135	1.122	"6,553"	P	1.122
19853	1.528	410.5	P	1.528
20654	0.748	"6,164"	P	0.748
734		8.836	A	0.734
12723	1.139	51.68	P	1.139
39879	1.007	"4,993"	P	1.007
34261	0.995	"12,747"	P	0.995
5544	0.922	224.6	P	0.922
24081	0.561	64.81	P	0.561
15526	0.97	492.1	P	0.97
26238	2.065	"25,193"	P	2.065
21237	0.969	487.4	P	0.969
2400	1.298	"38,408"	P	1.298
1761	0.963	633.6	P	0.963
13042	4.966	42.56	P	4.966
30013	1.599	526.5	P	1.599
29233		10.01	A	1.312
21255		5.939	A	0.585
26860		4.259	A	0.505
12349	0.593	106.4	P	0.593
35447	1.575	"18,985"	P	1.575
21549		7.364	A	0.942
7210	1.338	131.9	P	1.338
5204	1.023	"4,298"	P	1.023
12854	0.477	"11,447"	P	0.477
17121	0.882	"2,443"	P	0.882
735	2.125	"5,499"	P	2.125
23785	1.859	20.31	P	1.859
929	0.75	"7,994"	P	0.75
4210	0.677	"2,659"	P	0.677
7071	0.929	81.44	P	0.929
5242	0.785	"3,627"	P	0.785
4608	2.395	"9,107"	P	2.395
35691		16.74	A	0.487
39186	0.884	"7,078"	P	0.884
27485		3.556	A	0.501
6526	0.839	"128,526"	P	0.839
7729	0.974	"6,070"	P	0.974
24271	1.241	363.4	P	1.241
12666	0.697	"3,284"	P	0.697
35996	0.489	"2,560"	P	0.489
1973	2.082	"12,508"	P	2.082
4758	3.334	84.45	P	3.334
30369	0.933	"18,011"	P	0.933
779	1.255	539.8	P	1.255
17815	1.726	"9,508"	P	1.726
28468	0.829	552.6	P	0.829
7905	1.334	"3,800"	P	1.334
30796	2.381	49.7	P	2.381
28418	2.631	888.2	P	2.631
12378	2.036	26.27	P	2.036
14734	0.685	491.4	P	0.685
19441	0.845	"100,833"	P	0.845
46	1.682	43.37	P	1.682
25556	1.031	"5,481"	P	1.031
4284	2.244	"2,899"	P	2.244
29627	0.92	"2,110"	P	0.92
34670	0.933	"2,113"	P	0.933
9115	1.496	"2,658"	P	1.496
13755	0.69	"1,744"	P	0.69
12437		3.908	A	0.488
24988	0.966	"3,655"	P	0.966
8795	2.531	26.02	P	2.531
36903	1.141	"1,716"	P	1.141
9035	1.333	"50,727"	P	1.333
29054	0.947	"28,042"	P	0.947
2787	1.332	"2,039"	P	1.332
25796	1.173	"5,836"	P	1.173
7034		4.678	A	0.609
1033	0.633	86.35	P	0.633
4178	0.878	"22,907"	P	0.878
30495	0.939	819.8	P	0.939
22858	0.891	846.7	P	0.891
7969	1.474	991.8	P	1.474
790	0.724	"3,767"	P	0.724
29836	0.625	41.53	P	0.625
16355	1.285	"2,270"	P	1.285
17802		4.712	A	0.577
18452	0.821	453.9	P	0.821
494	1.431	"1,022"	P	1.431
19407	0.973	"1,206"	P	0.973
10195		3.515	A	0.471
15516	0.34	"6,568"	P	0.34
5394	2.232	"5,365"	P	2.232
2496	0.742	"11,528"	P	0.742
21704	1.253	"41,146"	P	1.253
27865	0.859	667.4	P	0.859
16857	0.69	"2,305"	P	0.69
12675	1.616	"3,045"	P	1.616
2393	1.729	"14,977"	P	1.729
8238	0.877	"2,674"	P	0.877
29499	1.315	"1,361"	P	1.315
18830	1.034	"7,667"	P	1.034
19727		3.707	A	0.0787
1541	0.476	"1,471"	P	0.476
5496	0.763	"10,733"	P	0.763
994	1.322	617.8	P	1.322
16426	0.76	"1,143"	P	0.76
3949	0.765	"9,843"	P	0.765
30045	1.119	"2,591"	P	1.119
22313	0.756	"16,724"	P	0.756
6059	0.687	"1,576"	P	0.687
5315	1.257	"37,457"	P	1.257
20188	2.379	547.1	P	2.379
2658	1.218	"3,009"	P	1.218
14635	1.068	"2,442"	P	1.068
23427		7.602	A	1.031
28395	6.222	594.7	P	6.222
18418		3.277	A	0.493
5997	0.847	856.2	P	0.847
12065	0.94	"1,235"	P	0.94
20699	0.597	192.8	P	0.597
10566	2.036	"6,637"	P	2.036
14097	0.768	"4,246"	P	0.768
7826	0.553	"3,327"	P	0.553
2476	0.901	73.74	P	0.901
645	0.907	"5,670"	P	0.907
5917	0.846	158.7	P	0.846
28034	1.292	81.9	P	1.292
5742	0.713	33.48	P	0.713
3153	0.988	"50,477"	P	0.988
38815	0.347	294.2	P	0.347
10949	0.642	"1,231"	P	0.642
41201	1	"1,762"	P	1
27405	0.73	"6,404"	P	0.73
34226	0.918	433.1	P	0.918
2326	1.666	290.9	P	1.666
10608		3.6	A	0.464
22610	0.8	"4,681"	P	0.8
28916	0.591	630.9	P	0.591
9969	1.472	"19,175"	P	1.472
543	2.523	158.8	P	2.523
23415	1.907	"1,524"	P	1.907
13076	0.835	"2,462"	P	0.835
18559	0.656	81.08	P	0.656
23277	0.482	118.4	P	0.482
5563	0.606	"3,307"	P	0.606
10007	1.078	"21,142"	P	1.078
7370	1.383	"5,214"	P	1.383
7721	1.062	"3,264"	P	1.062
15337	1.059	"49,319"	P	1.059
12488	1.755	102.9	P	1.755
27140	0.791	"7,853"	P	0.791
3010		6.593	A	0.76
15514	0.994	"2,348"	P	0.994
5909		10.75	A	0.148
43037	1.15	"7,099"	P	1.15
11445	1.058	"13,336"	P	1.058
5714	1.363	108.5	P	1.363
1270	0.946	744.7	P	0.946
26424	1.068	371.9	P	1.068
2467	0.747	"26,053"	P	0.747
7803	0.783	205.4	P	0.783
33791	1.189	"46,723"	P	1.189
10541	0.81	403.3	P	0.81
16611	0.134	18.03	P	0.134
8894	0.893	52.38	P	0.893
748		8.799	A	0.845
15414	1.195	72.92	P	1.195
6599	2.477	33.76	P	2.477
17734	1.31	"3,137"	P	1.31
22432	1.061	"1,636"	P	1.061
13654	1	"16,674"	P	1
17494	0.874	86.35	P	0.874
2660	0.904	461.4	P	0.904
28035	4.82	"1,028"	P	4.82
9968	0.737	615.3	P	0.737
14335	1.647	"9,080"	P	1.647
17075	0.745	21.83	P	0.745
2099	0.769	789.4	P	0.769
16632	0.608	441.4	P	0.608
4719	1.058	"5,567"	P	1.058
10649	2.398	"4,547"	P	2.398
1208	0.748	"1,992"	P	0.748
40515	0.918	"3,165"	P	0.918
13890	1.136	"25,570"	P	1.136
316	1.05	"1,236"	P	1.05
11408	0.722	"11,775"	P	0.722
5815	0.733	"187,833"	P	0.733
26398	0.697	48.6	P	0.697
4488	1.745	"5,908"	P	1.745
11183	0.768	"5,380"	P	0.768
2105	0.871	"259,875"	P	0.871
23359	1.14	"6,910"	P	1.14
1773		7.07	A	0.764
22758		3.484	A	0.496
4620	1.219	"12,464"	P	1.219
4672	0.767	"9,352"	P	0.767
28665	0.0878	61.6	P	0.0878
20399	0.972	"3,781"	P	0.972
30386	1.019	350.6	P	1.019
33549	1.124	420	P	1.124
2462	1.322	"1,497"	P	1.322
14643	0.638	91.37	P	0.638
12103	1.676	49.41	P	1.676
8830	0.885	"11,419"	P	0.885
39466	0.821	37.15	P	0.821
4783	0.429	"6,658"	P	0.429
5403		5.434	A	0.614
23206	1.712	260.2	P	1.712
19130	0.409	31.72	P	0.409
7766	0.854	"21,403"	P	0.854
8654		3.857	A	0.449
4817	0.592	"1,631"	P	0.592
16324	0.734	"1,591"	P	0.734
17011	1.151	886.3	P	1.151
24058	0.0309	"1,204"	P	0.0309
38567	1.295	"1,610"	P	1.295
41285	0.635	144	P	0.635
14760	1.322	"1,250"	P	1.322
11042		3.582	A	0.467
29936	2.176	"2,115"	P	2.176
4510	1.107	180.1	P	1.107
18339	0.405	37.15	P	0.405
35312	1.039	"7,157"	P	1.039
7491	1.133	"12,504"	P	1.133
10729	2.4	"2,060"	P	2.4
7931	1.249	"5,012"	P	1.249
18636	0.483	796.7	P	0.483
8990	1.044	"28,006"	P	1.044
29660		4.552	A	0.316
1847	2.182	33.85	P	2.182
30028	0.345	72.82	P	0.345
565	0.818	"2,015"	P	0.818
18832	7.4	51.55	P	7.4
1660		10.3	A	1.055
11119	2.001	"29,992"	P	2.001
11192	0.77	"7,549"	P	0.77
20787	0.76	238.4	P	0.76
4085	1.105	"9,807"	P	1.105
23523	0.653	19.09	P	0.653
10867	0.854	"69,363"	P	0.854
8802	4.277	"7,179"	P	4.277
26450	1.053	"94,468"	P	1.053
3187	0.664	44.55	P	0.664
22595	0.586	524	P	0.586
547	1.005	"16,408"	P	1.005
34693	1.152	"5,150"	P	1.152
5927	0.914	462.6	P	0.914
7667		3.91	A	0.508
23744	2.462	50.81	P	2.462
35995	0.648	"2,114"	P	0.648
2252	1.499	140.4	P	1.499
5265	0.541	460.7	P	0.541
5991	0.822	"60,947"	P	0.822
5079	0.717	893.6	P	0.717
548	0.499	502.7	P	0.499
16385	1.315	860.4	P	1.315
19977		3.512	A	0.495
17004	0.631	731.6	P	0.631
31498	0.741	"8,925"	P	0.741
23646	0.783	32.66	P	0.783
832	0.834	"21,283"	P	0.834
6395	0.863	90.64	P	0.863
22834	1.779	23.28	P	1.779
25248	2.27	876.1	P	2.27
20896	0.533	"1,307"	P	0.533
9651	0.706	"15,547"	P	0.706
13884	0.994	213.3	P	0.994
10051	0.918	"1,547"	P	0.918
13083		4.837	A	0.634
32668	0.759	50.42	P	0.759
11090		4.382	A	0.392
15847	0.9	"8,634"	P	0.9
5111		15.96	A	1.697
24655	0.831	"2,190"	P	0.831
13734		3.524	A	0.505
21302	4.004	"72,637"	P	4.004
15567	1.432	"12,329"	P	1.432
4863	1.239	"5,539"	P	1.239
40616	0.991	"18,484"	P	0.991
23091	1.716	"2,445"	P	1.716
21636	2.07	"25,640"	P	2.07
27059	0.814	"10,102"	P	0.814
22048	2.857	30.68	P	2.857
29721	0.926	"18,434"	P	0.926
21617	0.963	"70,473"	P	0.963
19186	0.992	"20,222"	P	0.992
21533	0.86	"1,960"	P	0.86
206	2.26	25.92	P	2.26
6774	1.041	852.7	P	1.041
7987	8.104	280.2	P	8.104
32751		15.24	A	0.615
41132	1.172	95.96	P	1.172
35021	0.863	"17,036"	P	0.863
26506	1.02	"1,927"	P	1.02
7950	0.896	"4,260"	P	0.896
5402	0.669	381.2	P	0.669
1073	1.629	21.1	P	1.629
6133	1.099	"3,455"	P	1.099
23011		3.405	A	0.492
6874	0.963	"5,926"	P	0.963
5172	1.139	"19,145"	P	1.139
2352	0.556	56.29	P	0.556
17747		3.627	A	0.467
1227	1.201	"5,258"	P	1.201
10027		3.63	A	0.472
8049	0.84	145.3	P	0.84
18618	1.036	"18,360"	P	1.036
3989	0.629	304.6	P	0.629
1909	2.291	313.1	P	2.291
26440	2.383	"12,657"	P	2.383
10464	0.912	"315,155"	P	0.912
29012	1.689	63.17	P	1.689
2828		7.148	A	0.824
24446	0.966	"8,941"	P	0.966
18558	0.648	32.74	P	0.648
38284	1.508	"12,281"	P	1.508
8388	0.947	"1,662"	P	0.947
6095	0.981	"1,493"	P	0.981
28006	0.85	"12,538"	P	0.85
12278	0.855	"12,974"	P	0.855
7808	1.301	320.6	P	1.301
6403	1.005	"112,945"	P	1.005
24902	0.842	"22,123"	P	0.842
7681	2.593	171.5	P	2.593
4208	1.315	567.5	P	1.315
15160		3.482	A	0.498
16540	1.474	102	P	1.474
23856	0.635	"3,425"	P	0.635
24850	0.677	44.07	P	0.677
10025	0.94	"4,896"	P	0.94
16577	0.99	533.4	P	0.99
20247	0.622	84.43	P	0.622
9225	1.247	"1,813"	P	1.247
8319	0.901	"4,864"	P	0.901
11884		6.601	A	0.336
26273	0.873	"4,882"	P	0.873
6006	0.787	"3,390"	P	0.787
6906	0.72	135.6	P	0.72
5855	1.43	"4,853"	P	1.43
14994	2.191	972.7	P	2.191
7008	0.81	"22,204"	P	0.81
25432	0.807	"4,053"	P	0.807
15218		3.717	A	0.487
13547	0.883	268.9	P	0.883
26778	4.513	113.5	P	4.513
17765	2.799	20.46	P	2.799
27930	0.863	"3,312"	P	0.863
5725	0.833	"3,583"	P	0.833
3375	0.837	"23,212"	P	0.837
11852	1.283	"5,473"	P	1.283
11460	0.761	748.9	P	0.761
24287		12.61	A	0.988
5630	0.319	97.9	P	0.319
9073	1.528	"69,840"	P	1.528
42803	0.698	"2,855"	P	0.698
27515	0.778	43.43	P	0.778
1939	1.197	"1,553"	P	1.197
1719	0.677	408.9	P	0.677
12506		3.652	A	0.497
16845	0.688	519	P	0.688
302	2.319	20.79	P	2.319
13587	1.083	"3,382"	P	1.083
3065	0.471	79.51	P	0.471
12366	0.398	"3,078"	P	0.398
23805	0.939	747.1	P	0.939
4790	1.984	"8,882"	P	1.984
8246	0.777	892	P	0.777
3040	2.756	142.2	P	2.756
39319	1.192	"8,817"	P	1.192
35670	0.405	590.1	P	0.405
411	0.965	"2,475"	P	0.965
2792	0.749	"1,012"	P	0.749
14716	1.79	381.6	P	1.79
30178	0.838	"28,343"	P	0.838
3180	0.93	"1,532"	P	0.93
25502	3.588	104.8	P	3.588
20333	1.808	"10,473"	P	1.808
1378	1.577	616.3	P	1.577
32683		3.785	A	0.495
15686	3.709	25.05	P	3.709
12388	0.783	685	P	0.783
8609		7.838	A	0.976
5585	0.503	"7,636"	P	0.503
27568	0.978	"4,098"	P	0.978
4862		7.039	A	0.0457
8872		3.592	A	0.495
8855	0.359	275.6	P	0.359
6644	3.191	"1,574"	P	3.191
8299		4.061	A	0.553
19317	0.772	641.7	P	0.772
5546	1.106	"8,130"	P	1.106
1459	1.609	639.2	P	1.609
15116	1.332	"1,520"	P	1.332
3238	1.074	825.9	P	1.074
6187	0.934	"7,525"	P	0.934
13468	1.385	"13,129"	P	1.385
22415	1.13	"8,752"	P	1.13
40485	0.639	"11,791"	P	0.639
24319	0.697	465.3	P	0.697
12271	1.18	"1,295"	P	1.18
7645	1.003	35.73	P	1.003
15738		8.572	A	1.208
22921	0.958	"20,987"	P	0.958
13221	1.283	"1,679"	P	1.283
26446	1.007	399	P	1.007
24576	0.558	"1,805"	P	0.558
33936	1.598	435	P	1.598
8027		15.28	A	0.857
15384	0.46	"20,396"	P	0.46
2553	1.664	939.1	P	1.664
6965	0.425	52.02	P	0.425
972	0.982	"1,316"	P	0.982
4671	1.027	"21,553"	P	1.027
18267	0.588	980.9	P	0.588
8477	1.03	"10,496"	P	1.03
17203	0.726	"10,338"	P	0.726
22277	0.394	22.26	P	0.394
24137	1.438	"1,284"	P	1.438
3066	2.529	21.45	P	2.529
2350	0.893	"15,736"	P	0.893
39409	0.673	"104,708"	P	0.673
3116		3.724	A	0.472
12487	1.174	"5,982"	P	1.174
3055	0.949	"1,296"	P	0.949
22181		6.895	A	0.464
7133	0.997	82.7	P	0.997
21719	1.294	"61,950"	P	1.294
29103	0.637	54.21	P	0.637
8810	0.801	57.85	P	0.801
24004	1.063	"1,850"	P	1.063
14742	1.1	"1,741"	P	1.1
16189	0.879	352.2	P	0.879
73	0.576	31.39	P	0.576
16223	0.873	61.24	P	0.873
4833	0.67	124.8	P	0.67
3269	1.246	49.64	P	1.246
15544	0.533	"3,133"	P	0.533
233	0.964	"14,765"	P	0.964
18461	0.406	358	P	0.406
26458	1.006	"1,389"	P	1.006
5987	1.242	398.5	P	1.242
9433	0.716	"2,802"	P	0.716
4819	1.17	"23,742"	P	1.17
7150	0.629	"3,104"	P	0.629
31458	0.557	663.2	P	0.557
19139		5.292	A	0.735
10340	1.835	"4,880"	P	1.835
9692		4.198	A	0.482
37264	1.433	114	P	1.433
3354	1.438	"2,553"	P	1.438
2804	2.214	"1,725"	P	2.214
29367		4.846	A	0.525
1231	0.398	94.49	P	0.398
1739	1.049	843.7	P	1.049
15659	1.118	120.6	P	1.118
13132	0.809	"18,357"	P	0.809
31411		12.64	A	0.273
5088	2.023	"21,550"	P	2.023
32420	1.83	"4,744"	P	1.83
35106	1.094	433	P	1.094
21417	0.624	"2,613"	P	0.624
948	0.915	78.21	P	0.915
8779	1.034	"7,549"	P	1.034
22809	0.791	660	P	0.791
