Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
31498	0.874	"3,840"	P	0.874
23646	1.55	23.58	P	1.55
832	1.027	"9,572"	P	1.027
6395	1.318	50.52	P	1.318
22834		8.829	A	1.848
25248	1.104	155.5	P	1.104
20896	0.982	878.8	P	0.982
9651	1.014	"8,150"	P	1.014
13884	1.044	81.77	P	1.044
10051	1.189	730.8	P	1.189
13083		7.294	A	2.619
32668		14.85	A	0.612
11090		3.981	A	0.975
15847	1.157	"4,051"	P	1.157
5111		5.222	A	1.522
24655	1.222	"1,175"	P	1.222
13734		8.064	A	3.167
21302	1.474	"9,759"	P	1.474
15567	0.673	"2,114"	P	0.673
4863	0.917	"1,496"	P	0.917
40616	0.956	"6,507"	P	0.956
23091	1.082	562.2	P	1.082
21636	0.83	"3,751"	P	0.83
27059	1.069	"4,843"	P	1.069
22048		3.925	A	1.002
29721	0.929	"6,747"	P	0.929
21617	1.094	"29,237"	P	1.094
19186	1.063	"7,909"	P	1.063
21533	1.288	"1,072"	P	1.288
206		8.286	A	1.98
6774	1.328	396.8	P	1.328
7987		7.569	A	0.6
32751		8.615	A	0.953
41132	1.362	40.68	P	1.362
35021	1.07	"7,706"	P	1.07
26506	0.938	646.3	P	0.938
7950	0.781	"1,355"	P	0.781
5402	1.037	215.8	P	1.037
1073		4.763	A	1.008
6133	1.361	"1,561"	P	1.361
23011		3.866	A	1.531
6874	0.901	"2,025"	P	0.901
5172	0.841	"5,161"	P	0.841
2352	1.676	61.95	P	1.676
17747		4.362	A	1.538
1227	1.137	"1,815"	P	1.137
10027		4.196	A	1.495
8049	0.795	50.15	P	0.795
18618	1.088	"7,035"	P	1.088
3989	0.96	169.8	P	0.96
1909	1.211	60.36	P	1.211
26440	1.078	"2,090"	P	1.078
10464	1.305	"164,630"	P	1.305
29012		15.88	A	1.164
2828		4.722	A	1.492
24446	1.033	"3,489"	P	1.033
18558		6.702	A	0.364
38284	0.976	"2,899"	P	0.976
8388	1.45	928.8	P	1.45
6095	1.077	598.6	P	1.077
28006	0.895	"4,822"	P	0.895
12278	1.038	"5,751"	P	1.038
7808	1.057	95.03	P	1.057
6403	1.357	"55,645"	P	1.357
24902	1.16	"11,124"	P	1.16
7681		22.49	A	0.932
4208	0.899	141.5	P	0.899
15160		3.981	A	1.561
16540	1.464	36.95	P	1.464
23856	0.986	"1,943"	P	0.986
24850	1.271	30.2	P	1.271
10025	1.032	"1,961"	P	1.032
16577	1.105	217.1	P	1.105
20247	0.589	29.17	P	0.589
9225	1.012	537.1	P	1.012
8319	0.689	"1,357"	P	0.689
11884		9.084	A	1.267
26273	0.853	"1,740"	P	0.853
6006	0.763	"1,199"	P	0.763
6906	1.192	81.98	P	1.192
5855	0.993	"1,230"	P	0.993
14994	0.669	108.4	P	0.669
7008	1.145	"11,454"	P	1.145
25432	1.041	"1,908"	P	1.041
15218		4.248	A	1.526
13547	0.862	95.76	P	0.862
26778		14.08	A	1.534
17765		3.925	A	1.471
27930	1.149	"1,610"	P	1.149
5725	1.102	"1,730"	P	1.102
3375	0.999	"10,115"	P	0.999
11852	1.058	"1,647"	P	1.058
11460	0.757	271.8	P	0.757
24287		5.389	A	1.157
5630	1.305	146.1	P	1.305
9073	0.855	"14,265"	P	0.855
42803	1.109	"1,654"	P	1.109
27515	1.475	30.03	P	1.475
1939	1.076	509.4	P	1.076
1719	0.436	96.02	P	0.436
12506		4.159	A	1.551
16845	0.63	173.5	P	0.63
302		4.873	A	1.49
13587	0.745	849.1	P	0.745
3065	0.848	52.2	P	0.848
12366	1.053	"2,974"	P	1.053
23805	1.016	295	P	1.016
4790	1.031	"1,684"	P	1.031
8246	0.969	405.8	P	0.969
3040	1.714	32.28	P	1.714
39319	1.099	"2,966"	P	1.099
35670	0.708	376.7	P	0.708
411	1.328	"1,243"	P	1.328
2792	1.248	615.1	P	1.248
14716	1.011	78.71	P	1.011
30178	0.999	"12,322"	P	0.999
3180	0.887	533.5	P	0.887
25502		8.122	A	0.762
20333	1.079	"2,282"	P	1.079
1378	0.811	115.7	P	0.811
32683		4.511	A	1.615
15686		3.711	A	1.506
12388	0.734	234.1	P	0.734
8609		7.199	A	2.456
5585	0.348	"1,931"	P	0.348
27568	1.072	"1,638"	P	1.072
4862	0.746	41.9	P	0.746
8872		6.133	A	2.315
8855	0.858	240.6	P	0.858
6644	1.256	226.1	P	1.256
8299		4.057	A	1.514
19317	1.415	429.1	P	1.415
5546	0.889	"2,386"	P	0.889
1459	1.157	167.8	P	1.157
15116	1.084	451.6	P	1.084
3238	1.227	344.3	P	1.227
6187	1.295	"3,806"	P	1.295
13468	0.928	"3,211"	P	0.928
22415	1.111	"3,139"	P	1.111
40485	1.153	"7,767"	P	1.153
24319	0.818	199.2	P	0.818
12271	0.671	268.7	P	0.671
7645	1.972	25.63	P	1.972
15738		3.981	A	1.538
22921	0.825	"6,598"	P	0.825
13221	0.819	391.3	P	0.819
26446	1.149	166	P	1.149
24576	1.199	"1,416"	P	1.199
33936	1.364	135.5	P	1.364
8027		6.245	A	0.96
15384	1.182	"19,142"	P	1.182
2553	0.803	165.4	P	0.803
6965	1.07	47.83	P	1.07
972	0.981	479.4	P	0.981
4671	1.051	"8,053"	P	1.051
18267	0.96	584.1	P	0.96
8477	1.143	"4,249"	P	1.143
17203	1.042	"5,415"	P	1.042
22277	1.13	23.29	P	1.13
24137	0.857	279.3	P	0.857
3066		4.768	A	1.541
2350	0.957	"6,149"	P	0.957
39409	1.255	"71,211"	P	1.255
3116		8.855	A	3.073
12487	1.258	"2,340"	P	1.258
3055	1.133	564.2	P	1.133
22181		4.902	A	0.905
7133	2.278	68.99	P	2.278
21719	1.074	"18,761"	P	1.074
29103	0.985	30.62	P	0.985
8810		15.17	A	0.575
24004	1.128	716.3	P	1.128
14742	1.126	650.1	P	1.126
16189	1.423	208	P	1.423
73	1.335	26.56	P	1.335
16223	1.143	29.25	P	1.143
4833	1.055	71.71	P	1.055
3269		8.89	A	0.612
15544	0.967	"2,074"	P	0.967
233	0.938	"5,245"	P	0.938
18461	1.225	394	P	1.225
26458	1.091	549.3	P	1.091
5987	1.074	125.7	P	1.074
9433	1.165	"1,664"	P	1.165
4819	1.14	"8,443"	P	1.14
7150	1.135	"2,043"	P	1.135
31458	0.998	434.1	P	0.998
19139		3.973	A	1.512
10340	0.73	708.7	P	0.73
9692		4.986	A	1.57
37264	0.884	25.63	P	0.884
3354	1.111	719.9	P	1.111
2804	0.683	194.2	P	0.683
29367		6.133	A	1.819
1231	0.959	83	P	0.959
1739	0.898	263.6	P	0.898
15659	1.205	47.47	P	1.205
13132	1.065	"8,820"	P	1.065
31411		16.88	A	0.998
5088	1.079	"4,196"	P	1.079
32420	1.122	"1,062"	P	1.122
35106	0.856	123.7	P	0.856
21417	1.027	"1,569"	P	1.027
948	1.284	40.06	P	1.284
8779	0.731	"1,949"	P	0.731
22809	0.9	273.8	P	0.9
29738	1.285	527	P	1.285
12151	1.558	41.5	P	1.558
24054	1.113	"9,726"	P	1.113
22685	0.81	23.67	P	0.81
15511	0.937	296.8	P	0.937
7990	0.64	"20,699"	P	0.64
5880	1.177	"14,085"	P	1.177
11568		8.9	A	0.62
22750	1.061	819.8	P	1.061
6637	0.804	123.7	P	0.804
21966		3.943	A	0.76
22271	0.726	"2,337"	P	0.726
5680	0.902	"1,165"	P	0.902
557	0.95	"1,033"	P	0.95
7802	1.047	58.74	P	1.047
8139	1.009	"2,522"	P	1.009
11510	1.384	32.29	P	1.384
4260	1.17	244.5	P	1.17
1669		5.188	A	1.624
22504	1.053	"2,248"	P	1.053
4893		15.91	A	1.249
13073		10.92	A	0.429
37501	1.05	224.9	P	1.05
11614	0.946	"2,891"	P	0.946
13172		4.079	A	1.526
16660	1.084	"2,501"	P	1.084
1225		12.14	A	3.809
1667		5.183	A	0.669
19033	0.708	"1,493"	P	0.708
407	1.15	302.4	P	1.15
33952	0.925	"1,153"	P	0.925
10548	1.069	750.2	P	1.069
7087		10.91	A	0.422
19233	0.99	"1,030"	P	0.99
7369	0.975	616.2	P	0.975
230		6.383	A	1.918
27391	0.552	83.59	P	0.552
22901		14.56	A	0.659
4781	0.56	88.53	P	0.56
19603		9.543	A	3.824
21853	0.791	275.6	P	0.791
13307	1.385	191.7	P	1.385
19437	0.789	429.2	P	0.789
1028	1.012	"3,451"	P	1.012
5890		4.87	A	1.544
9087	0.947	783.2	P	0.947
13157		4.179	A	1.198
22940	1.564	245.5	P	1.564
2722	1.229	53.65	P	1.229
20822	1.141	"1,148"	P	1.141
12803	1.908	"73,457"	P	1.908
29780	0.914	942.5	P	0.914
7898	0.897	31.87	P	0.897
5406	0.938	31.1	P	0.938
22962	0.856	350.4	P	0.856
4944	0.993	283.7	P	0.993
13137	1.158	129.4	P	1.158
13201	1.437	"48,142"	P	1.437
36251	1.29	63.56	P	1.29
4921	1.194	25.74	P	1.194
16695		3.889	A	1.546
11997	1.037	"5,634"	P	1.037
14137		4.078	A	1.582
32482	1.054	"1,994"	P	1.054
11424	2.061	"3,187"	P	2.061
10112	1.088	"3,663"	P	1.088
18839	1.084	"1,595"	P	1.084
8383	0.937	497.3	P	0.937
20880	1.314	570.4	P	1.314
9203		14.04	A	1.657
6595	0.663	680.1	P	0.663
15300	1.195	813.3	P	1.195
2603	1.139	477.3	P	1.139
28925	0.523	95.22	P	0.523
2766	1.193	77.78	P	1.193
9242		4.477	A	1.536
29758		9.631	A	1.797
6031	1.028	"7,319"	P	1.028
1271	0.881	"1,383"	P	0.881
640	1.467	"1,247"	P	1.467
3905	0.889	575.9	P	0.889
5977	1.211	139.4	P	1.211
39399		5.167	A	1.545
10402	1.017	"3,227"	P	1.017
18231	0.816	164.1	P	0.816
29063	1.141	"8,089"	P	1.141
13566	1.187	253.7	P	1.187
1458		4.455	A	1.106
8214	0.731	290	P	0.731
30040		3.737	A	1.482
23961	1.119	"7,376"	P	1.119
15082	0.821	"1,396"	P	0.821
34833	0.932	109.2	P	0.932
27335	0.913	67.67	P	0.913
13665	1.717	"89,354"	P	1.717
3719	1.101	"1,647"	P	1.101
12222	0.67	40.8	P	0.67
15668	1.552	393.3	P	1.552
2993	1.151	"1,426"	P	1.151
39257	0.996	"3,122"	P	0.996
20758		3.653	A	1.51
1648	0.98	"6,493"	P	0.98
30337	0.84	934.2	P	0.84
29318	1.047	"2,159"	P	1.047
15111	1.41	"175,714"	P	1.41
7616	0.722	41.92	P	0.722
12215	1.075	304.7	P	1.075
9484		8.12	A	2.856
32433	0.972	"2,742"	P	0.972
10055	1.391	68.82	P	1.391
8231	0.89	651.7	P	0.89
11123	1.036	74.46	P	1.036
20976		6.464	A	1.23
11749	0.995	613.6	P	0.995
21424	0.804	362.3	P	0.804
18346	1.08	415.6	P	1.08
4913	1.758	"1,428"	P	1.758
6159	1.953	93.78	P	1.953
4907	0.458	"1,999"	P	0.458
17430	1.059	"3,396"	P	1.059
3764	0.676	52.87	P	0.676
8324	1.128	696	P	1.128
16986	1.07	"2,978"	P	1.07
492	0.924	860.3	P	0.924
17911	1.176	283.1	P	1.176
9999	0.927	195.7	P	0.927
15610	1.177	19.58	P	1.177
30746		4.077	A	1.595
8084		4.683	A	1.517
36520	1.246	"33,809"	P	1.246
3652	0.808	638.7	P	0.808
17892	1.545	22.15	P	1.545
6744		18.12	A	1.19
24293	0.88	"4,991"	P	0.88
15757	0.761	70.05	P	0.761
7143	0.919	47.94	P	0.919
2204	1.004	"8,765"	P	1.004
11816	0.852	"5,251"	P	0.852
7017	0.653	30.62	P	0.653
16163	2.277	174.1	P	2.277
35032	1.157	"1,102"	P	1.157
15411	1.55	251.1	P	1.55
9797		6.321	A	0.862
17532	0.972	"14,392"	P	0.972
7777	1.027	565.3	P	1.027
9669		4.671	A	1.541
24520		4.59	A	0.515
1825	1.079	"12,510"	P	1.079
32060		4.641	A	1.237
6442	0.909	"4,052"	P	0.909
11501	1.024	"9,187"	P	1.024
16444	1.361	75.77	P	1.361
12820		4.13	A	1.301
11934	1.089	"46,890"	P	1.089
822	0.918	"1,077"	P	0.918
19691	1.069	32.49	P	1.069
35453	1.039	944.1	P	1.039
31415	1.054	378	P	1.054
8161	1.16	137.3	P	1.16
30692	0.947	"7,488"	P	0.947
16464	0.921	"72,026"	P	0.921
8636	1.176	"4,812"	P	1.176
8162	1.064	"1,543"	P	1.064
9611	0.851	416	P	0.851
7311	1.342	333.7	P	1.342
2779	1.315	19.34	P	1.315
18690	0.605	107.5	P	0.605
23237		4.185	A	1.555
1268	1.037	"7,499"	P	1.037
4390	0.932	146	P	0.932
2571	0.996	"1,785"	P	0.996
3217	0.866	528.8	P	0.866
10107	1.111	133.7	P	1.111
17923	0.946	476.6	P	0.946
26068	1.617	77.5	P	1.617
27450	1.232	259.6	P	1.232
3639	0.606	777.1	P	0.606
23081	1.189	"1,033"	P	1.189
12628		4.251	A	0.715
3089		6.759	A	0.225
16293	1.723	23.73	P	1.723
10900	1.397	898.2	P	1.397
32774		4.614	A	1.513
6482	0.9	225.7	P	0.9
7178	1.174	707.8	P	1.174
25519	0.635	31.71	P	0.635
28958	1.367	29.39	P	1.367
20943	1.424	228.8	P	1.424
6589	1.023	232.7	P	1.023
16686	1.085	132.3	P	1.085
7044	1.41	687.1	P	1.41
12380	0.946	69.55	P	0.946
5378	1.171	680.4	P	1.171
30619	1.276	26.18	P	1.276
8327	0.598	47.46	P	0.598
30730		4.268	A	0.714
26394	1.289	121.4	P	1.289
31258	1.13	"2,993"	P	1.13
17476	1.044	999.2	P	1.044
29121	1.202	"4,861"	P	1.202
8414	0.511	31.04	P	0.511
6206	1.424	932.9	P	1.424
7148	1.115	"1,453"	P	1.115
7323		4.562	A	0.78
25235		15.61	A	0.817
11246	1.16	"5,352"	P	1.16
1537	1.072	198.4	P	1.072
2409	1.087	"2,811"	P	1.087
2599	0.995	"1,336"	P	0.995
8682	0.914	958.1	P	0.914
33320	1.155	"9,228"	P	1.155
791	0.99	153.8	P	0.99
24138	1.018	"2,732"	P	1.018
4845	1.051	"2,019"	P	1.051
7568	0.93	413.4	P	0.93
33418	1.294	"5,122"	P	1.294
28013	1.192	"1,967"	P	1.192
10585	0.879	584.9	P	0.879
20690	1.054	960.2	P	1.054
6241	1.085	543.7	P	1.085
17480	1.093	"8,974"	P	1.093
9997	0.95	"5,438"	P	0.95
844	0.82	"2,145"	P	0.82
3772	0.906	41.35	P	0.906
4358	1.821	396.3	P	1.821
7722	1.03	"1,155"	P	1.03
28898	1.604	471.8	P	1.604
21365	0.893	300.5	P	0.893
22755	0.652	101.1	P	0.652
8617		7.564	A	0.373
20057	1.017	"1,563"	P	1.017
7545	1.033	"2,923"	P	1.033
19861		7.645	A	0.745
36635	1.03	408.3	P	1.03
25028	1.088	222	P	1.088
7631	4.645	27.49	P	4.645
1094	0.903	"2,730"	P	0.903
7094		8.437	A	1.109
22578	0.937	"1,295"	P	0.937
36166	0.746	982.3	P	0.746
9194	0.968	"21,103"	P	0.968
14578	0.91	315.9	P	0.91
26838	1.078	"1,305"	P	1.078
25383	6.72	98.21	P	6.72
28197	0.884	570	P	0.884
13937	0.897	117.3	P	0.897
29289	0.541	218.8	P	0.541
23304	0.796	"1,121"	P	0.796
6570	1.02	444.3	P	1.02
1752	0.914	"5,038"	P	0.914
20969	0.931	178.1	P	0.931
2864		4.921	A	0.417
10822	0.667	"1,759"	P	0.667
24651	1.032	"5,638"	P	1.032
2707	1.418	22.94	P	1.418
9542	0.81	155.7	P	0.81
17680		8.524	A	1.361
3123	1.002	"3,847"	P	1.002
19486	2.434	"2,728"	P	2.434
28938	1.122	"2,152"	P	1.122
6072	0.87	109.3	P	0.87
18120	0.983	321.7	P	0.983
18345	1.466	"19,674"	P	1.466
7510	0.737	"1,565"	P	0.737
4299		22.18	A	1.042
7775	0.875	"1,726"	P	0.875
11621	0.906	362.7	P	0.906
12055		4.202	A	1.479
18579		3.619	A	1.497
21469	0.893	878.8	P	0.893
29227	0.907	50.97	P	0.907
18596	1.112	23.16	P	1.112
15334	1.285	246.6	P	1.285
11659	0.858	"4,298"	P	0.858
7059	0.812	278.7	P	0.812
3802	0.893	160.1	P	0.893
29082	1.13	"5,492"	P	1.13
1139	1.091	71.02	P	1.091
22126	0.992	372.6	P	0.992
30186	0.684	21.91	P	0.684
33884		10.73	A	3.952
31992	0.735	209	P	0.735
3858	1.677	77.66	P	1.677
26421	0.874	"2,929"	P	0.874
12132	1.662	48.64	P	1.662
661	0.862	"5,405"	P	0.862
5962		4.649	A	1.547
4327		5.163	A	1.504
15205	1.411	416.7	P	1.411
31334	0.755	184.9	P	0.755
11224		4.224	A	1.503
41594	1.234	272	P	1.234
2643		14.47	A	1.738
39370	0.877	821	P	0.877
40209	0.879	580.5	P	0.879
38017	1.441	"1,611"	P	1.441
39874	0.823	773.5	P	0.823
29424	0.836	760.6	P	0.836
3283	1.216	"3,989"	P	1.216
15626	1.553	715.5	P	1.553
10269	1.163	"4,740"	P	1.163
25172	1.225	287.9	P	1.225
10502	0.953	"1,044"	P	0.953
10843	1.083	"3,098"	P	1.083
5361	0.745	56.84	P	0.745
892	0.993	274.7	P	0.993
13490	0.787	88.26	P	0.787
13915	1.042	163	P	1.042
30379	1.163	"3,271"	P	1.163
4242	1.318	"4,908"	P	1.318
22539	1.187	"4,023"	P	1.187
5422	2.028	272	P	2.028
1736		15.61	A	1.237
4630		9.02	A	2.58
15734		9.998	A	1.336
29330	0.903	"7,616"	P	0.903
23043		4.233	A	1.503
40933	0.587	59.01	P	0.587
745		4.405	A	1.477
19466	1.192	"7,132"	P	1.192
9277	1.412	"6,192"	P	1.412
31800	0.949	"2,044"	P	0.949
10302	1.457	372.7	P	1.457
2903		4.711	A	1.527
11545	0.823	"3,083"	P	0.823
15768	1.107	109.7	P	1.107
6275	1.051	"2,661"	P	1.051
16406		5.872	A	1.874
32960		4.483	A	1.223
25199	1.173	31.57	P	1.173
30636	1.484	113.3	P	1.484
23333		4.314	A	1.793
8742	0.875	283	P	0.875
31730		4.04	A	1.352
33632		6.588	A	0.943
4108		4.606	A	1.333
890	1.064	"4,823"	P	1.064
37305	1.024	"12,029"	P	1.024
13324		4.406	A	0.795
15233	0.963	900.7	P	0.963
4205	0.978	832.3	P	0.978
16805	0.686	"2,310"	P	0.686
5152	1.464	"1,967"	P	1.464
5037		4.539	A	1.565
22454	1.126	"6,645"	P	1.126
695	0.977	"18,426"	P	0.977
10767	0.828	386.9	P	0.828
20197	0.594	"2,231"	P	0.594
14927	0.558	87.92	P	0.558
1621	1.127	47.19	P	1.127
21957		5.256	A	1.19
34882		4.779	A	1.59
2622	1.015	143.5	P	1.015
1127	1.076	"1,752"	P	1.076
17158	1.004	439.3	P	1.004
2595		6.326	A	1.549
22724	1.276	559.6	P	1.276
38211	1.118	"3,494"	P	1.118
27671	1.308	547.7	P	1.308
13351	1.044	"2,601"	P	1.044
12930		4.859	A	1.576
9879	0.749	445.6	P	0.749
6297	1.034	"1,843"	P	1.034
2046		20.64	A	1.204
24876	1.039	60.83	P	1.039
14021	1.405	360.2	P	1.405
21463	1.172	120.7	P	1.172
26301		6.131	A	2.061
24708	1.14	"2,476"	P	1.14
5641	0.551	29.14	P	0.551
16674	0.971	"5,080"	P	0.971
27587	1.066	"1,551"	P	1.066
6891	0.866	39.29	P	0.866
14544	1.229	"3,258"	P	1.229
15508	0.787	227.6	P	0.787
3682		18.61	A	1.905
15870	0.642	35.05	P	0.642
37592	1.116	"1,956"	P	1.116
25310		3.865	A	1.202
17238	1.153	22.96	P	1.153
24120	0.933	"15,921"	P	0.933
1855	1.074	"5,896"	P	1.074
14256		10.56	A	0.825
21222	2.187	88.08	P	2.187
24813	0.702	26.15	P	0.702
38042	1.178	"1,785"	P	1.178
6334	1.146	78.25	P	1.146
1898	0.948	28.98	P	0.948
14541	0.721	261.6	P	0.721
7872	1.165	779.5	P	1.165
29229	0.476	"2,847"	P	0.476
34754	0.562	32.38	P	0.562
13219		4.678	A	1.481
7834	1.357	106.8	P	1.357
9914	1.215	"10,849"	P	1.215
30680	0.8	"7,157"	P	0.8
36823	1.078	"6,356"	P	1.078
21470	1.025	"1,371"	P	1.025
16978		3.708	A	1.499
14185		9.005	A	0.37
20422	0.951	"2,972"	P	0.951
19420		3.539	A	1.46
11634	1.035	"15,796"	P	1.035
33213	1.217	136.8	P	1.217
203	0.945	65.99	P	0.945
6572		4.706	A	1.62
20757	1.154	"2,077"	P	1.154
5230	0.979	"11,194"	P	0.979
4763		11.02	A	1.397
34467	1.177	"14,213"	P	1.177
12902	0.903	"1,113"	P	0.903
5205	1.056	293.9	P	1.056
21234	1.106	615.2	P	1.106
14094	0.903	984.8	P	0.903
13496		5.662	A	0.846
13169	1.191	281.3	P	1.191
7798	1.16	"2,394"	P	1.16
16622	0.953	455.1	P	0.953
18761		4.652	A	0.379
4480	1.187	"4,210"	P	1.187
5293		12.23	A	0.643
29180	0.971	124	P	0.971
3205	1.078	"6,886"	P	1.078
1813	1.219	"25,046"	P	1.219
6647	0.774	"1,724"	P	0.774
23039	1.006	"1,754"	P	1.006
20665	0.965	"5,252"	P	0.965
13340	1.172	468	P	1.172
1284	1.135	"2,785"	P	1.135
2688		5.202	A	1.504
18367	0.877	832.8	P	0.877
14051		13.13	A	0.736
8042	1.22	954.6	P	1.22
25179	0.855	181.7	P	0.855
1405		19.34	A	0.925
4693	1.23	"1,388"	P	1.23
7615		4.141	A	1.52
1902	1.142	"6,527"	P	1.142
7640	0.951	393.7	P	0.951
5305	1.004	"2,846"	P	1.004
2172	0.98	"1,722"	P	0.98
16296	0.774	127.1	P	0.774
24523	0.765	361.4	P	0.765
19576	0.765	356.7	P	0.765
23032	1.097	"5,575"	P	1.097
11030	0.713	62.2	P	0.713
29968	3.269	108.4	P	3.269
10467	1.222	"5,895"	P	1.222
4227	1.104	73.18	P	1.104
16237	0.977	"43,780"	P	0.977
34879	1.046	"1,929"	P	1.046
20859	6.631	18.51	P	6.631
6602	1.2	73.9	P	1.2
33713	0.786	418.1	P	0.786
1258	0.996	571	P	0.996
28255	0.96	"1,077"	P	0.96
14016		15.43	A	0.545
11156	1.163	59.89	P	1.163
618	1.235	"19,229"	P	1.235
17177		4.1	A	0.979
2302	1.023	318	P	1.023
4587	1.539	27.69	P	1.539
22011	0.795	"6,975"	P	0.795
30650	1.23	"3,304"	P	1.23
7097		9.856	A	1.382
2626	1.069	215.4	P	1.069
21097	0.764	426.9	P	0.764
7022	0.875	59.49	P	0.875
8078	1.091	106.9	P	1.091
469		5.941	A	1.936
21953	0.83	"2,482"	P	0.83
2207	1.157	"2,527"	P	1.157
36649	1.678	"92,496"	P	1.678
29859	0.93	"2,074"	P	0.93
30138	1.22	"1,404"	P	1.22
7036	0.616	89.13	P	0.616
2690		13.38	A	1.372
14083	0.621	187.9	P	0.621
7665	1.908	20.21	P	1.908
123		17.43	A	0.733
20609	1.278	715.8	P	1.278
9707	0.827	"1,025"	P	0.827
2559	0.969	"2,055"	P	0.969
16682	1.256	"5,169"	P	1.256
9095		18.98	A	0.69
35361	1.463	660.5	P	1.463
12350	1.059	"2,545"	P	1.059
38943	1.23	43.99	P	1.23
3226	1.083	143	P	1.083
1234	1.143	451.3	P	1.143
30327	1.3	"16,513"	P	1.3
8958	0.418	122.2	P	0.418
32699	0.917	"1,302"	P	0.917
25394		4.305	A	1.477
7792	0.668	71.26	P	0.668
21364	1.123	268.8	P	1.123
20565	1.132	"1,388"	P	1.132
13739	0.892	395.2	P	0.892
25481	1.299	"1,516"	P	1.299
9759	1.084	106.9	P	1.084
10848	0.96	"3,525"	P	0.96
4849	2.292	830.5	P	2.292
13908		5.571	A	1.918
5379		4.84	A	1.213
19762	0.859	"2,546"	P	0.859
18890	1.27	"1,856"	P	1.27
529	1.377	"1,727"	P	1.377
38233	0.655	395.9	P	0.655
13086		4.145	A	1.534
22074		4.822	A	1.483
30281	0.931	104.3	P	0.931
34296	0.644	534.1	P	0.644
15089	1.023	236	P	1.023
35757	1.289	50.66	P	1.289
23374	1.855	25.35	P	1.855
18206	0.855	"6,244"	P	0.855
17776		11.54	A	0.545
37243	1.009	374.7	P	1.009
12371	0.984	"1,224"	P	0.984
3531	1.19	"9,508"	P	1.19
28469	8.183	72.39	P	8.183
9885		8.975	A	1.239
13860	0.654	"1,258"	P	0.654
20759	0.703	21.92	P	0.703
7310	0.932	"2,625"	P	0.932
14895	1.016	"1,864"	P	1.016
5331	0.973	"22,384"	P	0.973
29885	0.658	357	P	0.658
9733	1.017	858	P	1.017
1299	0.646	114	P	0.646
34581	1.273	"3,320"	P	1.273
35672	1.061	"1,435"	P	1.061
14484	0.967	563.9	P	0.967
29797	1.16	"5,338"	P	1.16
35061	0.966	48.73	P	0.966
26577	1.231	"2,645"	P	1.231
16241	1.185	706.3	P	1.185
37766	1.11	110.5	P	1.11
29361	1.097	139	P	1.097
15832	1.203	"9,318"	P	1.203
19319	0.966	117.2	P	0.966
826		5.194	A	1.223
24971		4.522	A	1.557
15219	0.834	318.6	P	0.834
23036	0.981	955.1	P	0.981
21262	0.965	"1,914"	P	0.965
1611	1.097	"5,696"	P	1.097
11624	1.026	"2,174"	P	1.026
2757	0.853	916.7	P	0.853
2190	1.03	233.7	P	1.03
13387	0.831	"4,399"	P	0.831
19690	0.933	167.8	P	0.933
13395		9.622	A	0.592
13187	0.933	"13,548"	P	0.933
8004	1.697	48.11	P	1.697
22527	1.285	64.59	P	1.285
17393		3.628	A	1.481
24459	1.198	211.6	P	1.198
17499		4.069	A	1.377
26231	1.078	333.5	P	1.078
32268	0.771	227.8	P	0.771
8929	1.001	"4,872"	P	1.001
5412	1.339	"48,064"	P	1.339
5387		16.68	A	3.13
29290	1.135	"1,563"	P	1.135
24203		3.749	A	1.543
2429		10.06	A	2.267
17540	0.789	102.2	P	0.789
27208	0.659	"3,794"	P	0.659
18305	0.768	25.09	P	0.768
223	0.812	209.6	P	0.812
25847	1.4	76.81	P	1.4
7476	0.775	"1,121"	P	0.775
5382	1.3	"1,472"	P	1.3
67		9.262	A	2.375
33014	1.251	49.74	P	1.251
18248	1.666	"3,901"	P	1.666
6748	1.309	984.3	P	1.309
24170		4.183	A	1.588
21305	0.783	"1,111"	P	0.783
8890	0.894	91.16	P	0.894
7781	0.808	757.2	P	0.808
16693		13.67	A	1.963
26884	1.046	"1,229"	P	1.046
7996		7.758	A	0.199
26736	0.918	"1,271"	P	0.918
10169	1.101	334.9	P	1.101
2029		10.88	A	2.279
2085	2.665	52.26	P	2.665
18196	0.561	92.51	P	0.561
20097	0.816	47.87	P	0.816
8964		4.098	A	1.13
9162	1.203	"18,668"	P	1.203
22208	0.976	"2,860"	P	0.976
16796		3.726	A	1.5
26846	1.034	"4,058"	P	1.034
27190	1.066	131.3	P	1.066
9276	1.076	133.5	P	1.076
18932	0.925	"7,070"	P	0.925
12064	1.119	"1,086"	P	1.119
5988		6.372	A	0.769
20803		3.739	A	1.498
8351	1.081	71.17	P	1.081
7423	1.632	"72,114"	P	1.632
3333		5.126	A	1.506
6004	1.279	286.8	P	1.279
6553	1.065	487.1	P	1.065
4342	0.981	"1,342"	P	0.981
5438	0.885	79.27	P	0.885
11072	0.923	"1,095"	P	0.923
7175	0.871	"48,109"	P	0.871
4354	1.048	"6,411"	P	1.048
20932	0.472	54.16	P	0.472
15898		4.283	A	1.542
19678	1.367	"2,404"	P	1.367
12117		4.122	A	1.402
2250	0.991	"11,344"	P	0.991
28718	1.02	"1,138"	P	1.02
16785		4.147	A	1.588
880	1.21	330.2	P	1.21
25009		5.543	A	2.196
16917	0.81	152.6	P	0.81
19089	1.31	117	P	1.31
11459	1.031	"3,378"	P	1.031
24504	1.021	"5,756"	P	1.021
13840		12.03	A	0.649
