Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
43	0.708	"2,731"	P	0.708
2507	1.029	49.15	P	1.029
36941	0.496	"47,330"	P	0.496
31022	0.5	36.8	P	0.5
16470	1.353	214.3	P	1.353
16756	2.523	79.29	P	2.523
34611		25.02	A	1.387
26581	1.759	"3,951"	P	1.759
11575		14.83	A	1.011
10160		5.662	A	0.791
16086	0.686	"1,020"	P	0.686
2648	1.449	"9,245"	P	1.449
12216	0.735	"11,275"	P	0.735
13370	1.994	298.3	P	1.994
2484	0.864	"2,834"	P	0.864
17046	1.05	"4,085"	P	1.05
5599	1.121	"1,792"	P	1.121
9317	1.755	277.1	P	1.755
12296	0.945	"4,515"	P	0.945
16063	0.827	"2,315"	P	0.827
15748	1.181	"1,236"	P	1.181
14226	0.983	81.2	P	0.983
5194	0.959	"1,317"	P	0.959
9588	0.667	"2,497"	P	0.667
2633		5.657	A	0.746
27928	0.988	463.4	P	0.988
4530	0.937	425.5	P	0.937
7663		5.46	A	0.755
18826	1.09	96.25	P	1.09
11538	0.775	"17,463"	P	0.775
10138	0.566	"1,130"	P	0.566
9622	0.6	295.9	P	0.6
8907	0.614	39.5	P	0.614
13109	2.062	"1,091"	P	2.062
26627	0.936	130.1	P	0.936
14711	1.07	"23,642"	P	1.07
14459	1.27	389.3	P	1.27
8457		8.121	A	0.907
20078	0.928	"7,545"	P	0.928
3621	0.836	81.55	P	0.836
8335	0.565	"1,388"	P	0.565
29323		6.378	A	0.78
9310	0.929	"22,840"	P	0.929
10513	0.93	"12,954"	P	0.93
3558		6.252	A	0.697
19962	1.337	"2,683"	P	1.337
11170	1.39	306.3	P	1.39
39164	1.443	"1,191"	P	1.443
16045		4.799	A	0.724
10485		5.383	A	0.731
19017	7.068	149.7	P	7.068
11937	0.791	264	P	0.791
5138	0.511	140.3	P	0.511
8564	1.037	"8,960"	P	1.037
187		15.94	A	0.479
11718	0.552	"1,224"	P	0.552
14499	0.874	"2,082"	P	0.874
14983	1.032	719.5	P	1.032
18094	0.891	"1,737"	P	0.891
15123	1.16	53.38	P	1.16
18252	0.765	209.9	P	0.765
6784	1.226	"7,225"	P	1.226
2288	1.508	"3,864"	P	1.508
28444	1.213	"21,749"	P	1.213
12562		5.832	A	0.561
28769	1.073	773.1	P	1.073
18824	1.373	"2,893"	P	1.373
3930	1.172	"2,199"	P	1.172
31997	2.023	27.78	P	2.023
3860		15.14	A	0.512
1931	1.712	"12,482"	P	1.712
16408		6.726	A	0.809
34080	1.235	"16,352"	P	1.235
9077	0.732	25.05	P	0.732
2364	1.346	738.8	P	1.346
1320	2.236	251	P	2.236
25911	1.447	328	P	1.447
15700	1.097	"42,477"	P	1.097
10156		6.014	A	0.747
7676	1.885	"1,084"	P	1.885
4247	0.883	"1,132"	P	0.883
19504	1.895	132.4	P	1.895
3007	0.545	126.6	P	0.545
14340	1.933	"1,745"	P	1.933
32288		11.38	A	1.208
28391	0.684	44.83	P	0.684
3075	1.174	"2,858"	P	1.174
6046	0.695	730.1	P	0.695
10705	0.639	"1,256"	P	0.639
31662		5.682	A	0.782
31297	1.084	"4,160"	P	1.084
3189	0.925	"1,289"	P	0.925
10965	1.207	"5,324"	P	1.207
8129	1.253	767	P	1.253
6315	1.258	417	P	1.258
26964	1.176	"11,789"	P	1.176
20196	1.418	"1,430"	P	1.418
11017	0.543	625.7	P	0.543
13901	0.873	"1,269"	P	0.873
20076	2.174	"4,133"	P	2.174
6135	1.139	"5,584"	P	1.139
29887	1.305	"13,217"	P	1.305
15651	0.957	360.3	P	0.957
11647	0.904	"3,129"	P	0.904
16056	0.926	"36,040"	P	0.926
10375	0.642	"3,761"	P	0.642
16211		5.128	A	0.729
25024	0.993	"22,235"	P	0.993
33165	1.214	"1,104"	P	1.214
37330	1.078	"2,634"	P	1.078
12576		5.296	A	0.722
16294	0.877	40.23	P	0.877
34355	0.991	"26,041"	P	0.991
5861	0.784	"1,332"	P	0.784
22089	1.012	"5,967"	P	1.012
25908		5.361	A	0.771
24164	2.026	638.4	P	2.026
18079	0.713	541.6	P	0.713
17267	0.482	657	P	0.482
13359	0.779	"3,060"	P	0.779
1661	1.097	"2,895"	P	1.097
10152	0.807	63.43	P	0.807
22112	1.516	776.1	P	1.516
10603	0.906	"10,531"	P	0.906
11753	1.341	142.9	P	1.341
16302	2.524	211.8	P	2.524
7800	0.732	"6,032"	P	0.732
30952	0.288	26.3	P	0.288
2694	1.452	"1,291"	P	1.452
12875	0.947	"6,279"	P	0.947
6639	0.713	608.6	P	0.713
11482	1.638	"1,058"	P	1.638
20537	0.627	"6,434"	P	0.627
37071	1.565	"21,963"	P	1.565
20132	0.448	49.2	P	0.448
13688	1.023	"6,362"	P	1.023
1674	0.918	"2,940"	P	0.918
31533	1.765	"1,198"	P	1.765
19120	0.787	109.7	P	0.787
30430		10.94	A	0.741
4345	1.611	158.2	P	1.611
41930	1.236	"8,573"	P	1.236
32567	1.216	839.9	P	1.216
5396	0.84	115.1	P	0.84
20355	1.607	"1,066"	P	1.607
5621	1.219	50.5	P	1.219
5248	1.313	"24,019"	P	1.313
7075	0.869	"6,567"	P	0.869
27901	1.929	68.46	P	1.929
5787		16.89	A	2.119
6909	0.921	"289,657"	P	0.921
747	0.741	"1,779"	P	0.741
5251		19	A	0.533
13947		7.831	A	0.558
6171	1.218	"7,371"	P	1.218
15125	1.573	112.5	P	1.573
1303	1.136	110	P	1.136
561	1.073	"13,762"	P	1.073
29855	0.943	228	P	0.943
4417	1.584	466.8	P	1.584
13945	1.656	293.3	P	1.656
32479	0.528	46.65	P	0.528
1057	1.15	"2,592"	P	1.15
20411	0.487	"55,719"	P	0.487
5703	1.401	327.5	P	1.401
1453	0.759	"17,977"	P	0.759
14446	0.786	295.6	P	0.786
19840	1.933	407.8	P	1.933
25982		4.922	A	0.207
12585	0.473	118	P	0.473
1313	0.778	"69,400"	P	0.778
35919		6.363	A	0.798
30443	0.919	"10,679"	P	0.919
14503	1.134	479.3	P	1.134
498	0.827	"1,701"	P	0.827
1765	1.017	33.55	P	1.017
18709	1.423	128.9	P	1.423
1983	1.101	95.03	P	1.101
23919	0.538	"5,104"	P	0.538
39892	1.031	"3,619"	P	1.031
8014	1.117	"1,003"	P	1.117
9688		5.253	A	0.7
9717	1.027	"1,853"	P	1.027
4028	1.142	"3,456"	P	1.142
13605	1.227	"18,115"	P	1.227
28043	0.932	"86,047"	P	0.932
22900	1.767	312	P	1.767
26422	0.744	913	P	0.744
2098	1.132	"4,854"	P	1.132
16735	0.789	"4,913"	P	0.789
14680	1.112	652.7	P	1.112
32907	0.924	"3,821"	P	0.924
2758	0.711	"13,905"	P	0.711
18821	2.115	321.5	P	2.115
33232		5.971	A	0.759
4492	0.826	626.6	P	0.826
18473	0.861	33.01	P	0.861
8409	0.875	"8,971"	P	0.875
8835	1.028	"8,013"	P	1.028
34731		6.16	A	0.772
13700	2.056	"2,641"	P	2.056
5497	1.221	"1,313"	P	1.221
3725	1.325	"9,564"	P	1.325
31521	1.071	"8,750"	P	1.071
22193	0.893	"201,717"	P	0.893
11394	1.806	"5,907"	P	1.806
13061	2.122	74.87	P	2.122
15533	0.726	"1,918"	P	0.726
4059	0.734	"2,558"	P	0.734
10390	0.748	206.1	P	0.748
22167	0.668	"1,897"	P	0.668
23519	1.294	734.7	P	1.294
31140	1.794	80.79	P	1.794
8163	1.312	729.6	P	1.312
3563		6.949	A	0.937
3668	0.841	"2,271"	P	0.841
6935	0.919	"25,277"	P	0.919
13769	1.299	"5,689"	P	1.299
20655	0.684	"2,199"	P	0.684
28733	1.286	74.73	P	1.286
20018	0.896	"6,918"	P	0.896
29302	0.645	"6,320"	P	0.645
21404	1.194	"7,148"	P	1.194
18918	0.753	33.68	P	0.753
16414	0.825	"18,128"	P	0.825
16068	1.206	"1,690"	P	1.206
30445		18.08	A	0.477
6336	0.838	431.7	P	0.838
13742	0.938	818.9	P	0.938
7444		19.52	A	1.318
12541	2.098	172.7	P	2.098
17562	0.805	"1,553"	P	0.805
7406	1.06	994	P	1.06
11316		14.88	A	0.935
7367	0.922	"5,221"	P	0.922
20338		4.756	A	0.772
26652	0.969	320	P	0.969
194		6.593	A	0.823
11412	1.97	"1,946"	P	1.97
8563	1.14	"46,170"	P	1.14
12207	1.425	"54,820"	P	1.425
40175	1.287	207.7	P	1.287
16145	0.663	63.54	P	0.663
1355	0.86	"45,661"	P	0.86
25498	1.178	"1,545"	P	1.178
27326	1.262	"15,262"	P	1.262
18747	1.759	288.4	P	1.759
12977	1.813	"2,950"	P	1.813
3439	0.844	296.9	P	0.844
11104	1.106	"3,118"	P	1.106
20587	0.542	"1,072"	P	0.542
13373	0.882	"3,190"	P	0.882
30800	0.807	"7,101"	P	0.807
19654	1.119	"15,427"	P	1.119
1936	0.81	29.18	P	0.81
21649	0.706	"1,364"	P	0.706
5161	1.804	"11,774"	P	1.804
6843	0.346	37.35	P	0.346
16367	0.797	712	P	0.797
12788	1.048	"250,840"	P	1.048
39197		11.79	A	1.063
4271	1.709	"2,408"	P	1.709
34481	0.433	782.1	P	0.433
2733	0.733	"12,387"	P	0.733
6495	1.308	"1,402"	P	1.308
810	1.092	"6,422"	P	1.092
17743	0.426	609	P	0.426
9861	2.123	"2,369"	P	2.123
14361		4.961	A	0.724
1603	1.133	72.9	P	1.133
10861	1.225	"25,234"	P	1.225
13315	0.974	198.7	P	0.974
25515		5.119	A	0.759
16070	0.98	"1,707"	P	0.98
25687	1.041	"1,709"	P	1.041
27984		5.161	A	0.68
32735	1.05	"1,748"	P	1.05
11919		16.93	A	0.505
13031	2.361	"1,026"	P	2.361
5014	1.371	411.8	P	1.371
16893	1.292	"1,141"	P	1.292
32377	0.749	"2,053"	P	0.749
15490	1.018	668.7	P	1.018
15764	1.062	"9,661"	P	1.062
37697	1.392	"5,194"	P	1.392
13893		5.181	A	0.658
20232	0.676	598.7	P	0.676
24284	1.622	239.2	P	1.622
2579	0.903	"2,341"	P	0.903
15366		5.383	A	0.725
5761		14.5	A	0.501
3126	1.462	788.1	P	1.462
3367	0.564	"3,155"	P	0.564
22829	1.484	"109,120"	P	1.484
21773	0.63	829.1	P	0.63
7033	0.619	183.9	P	0.619
11389	0.918	786.4	P	0.918
34283		5.842	A	0.63
2018	1.118	"3,622"	P	1.118
3129	1.526	"1,717"	P	1.526
8604	0.968	"8,755"	P	0.968
8691	0.733	102.3	P	0.733
799	0.424	65.4	P	0.424
29288	2.329	51.03	P	2.329
11619		4.867	A	0.702
16749	0.976	"6,852"	P	0.976
7291	2.369	38.45	P	2.369
42664	0.815	"4,396"	P	0.815
29416	1.014	"24,316"	P	1.014
6080	0.357	620.1	P	0.357
28848	0.788	"6,892"	P	0.788
11029		5.315	A	0.717
38598	0.533	420.1	P	0.533
19836	4.821	44.42	P	4.821
30770	0.837	"7,042"	P	0.837
26069	1.016	"8,116"	P	1.016
13386	1.559	"1,332"	P	1.559
4904	0.785	"4,494"	P	0.785
23746	1.22	"1,618"	P	1.22
2702		14.68	A	1.362
16232		5.367	A	0.573
9305	0.754	"2,289"	P	0.754
8574	1.148	"15,418"	P	1.148
9752	1.467	"2,336"	P	1.467
20327	0.406	33.53	P	0.406
7925	0.605	134.1	P	0.605
14430	1.453	219.2	P	1.453
17817	1.054	"6,466"	P	1.054
9499	1.1	"9,210"	P	1.1
8347		12.8	A	0.945
2749		7.815	A	0.903
20432	0.939	"254,336"	P	0.939
14537	0.957	"1,154"	P	0.957
5774		5.646	A	0.692
31229	0.492	176	P	0.492
14654	0.834	"4,630"	P	0.834
5857		5.956	A	0.516
541		10.84	A	0.7
2649	0.966	234.3	P	0.966
8415		5.358	A	0.706
14708	1.228	"1,027"	P	1.228
20667	1.188	114.8	P	1.188
5091	1.013	"9,961"	P	1.013
19096		7.676	A	0.217
17640	1.137	"2,087"	P	1.137
26683	1.608	114.5	P	1.608
1843	1.242	182.8	P	1.242
14934	0.492	"7,400"	P	0.492
34413	1.279	"23,061"	P	1.279
13770		7.319	A	0.96
10257		4.863	A	0.721
4990	1.248	"6,640"	P	1.248
19699	0.896	483.7	P	0.896
4514	5.184	40.74	P	5.184
9597	0.426	27.79	P	0.426
25187	1.817	113.8	P	1.817
2284	1.708	908.7	P	1.708
303	1.1	285.7	P	1.1
13065		5.799	A	0.555
21746	0.817	550.2	P	0.817
3871	0.761	"1,787"	P	0.761
1310	2.86	28.95	P	2.86
9839	0.753	413	P	0.753
8772	1.394	"25,352"	P	1.394
5346	1.007	"17,395"	P	1.007
3482	1.1	723.2	P	1.1
14376	1.178	"1,767"	P	1.178
31294	1.089	151.3	P	1.089
13393	1.011	101.4	P	1.011
5501		6.052	A	0.73
315	1.143	495.2	P	1.143
23980	0.913	"23,961"	P	0.913
21826	1.299	"6,659"	P	1.299
13184	0.806	119.3	P	0.806
12822	0.949	"2,970"	P	0.949
550		6.322	A	0.77
2939	1.047	"4,306"	P	1.047
25196		5.76	A	0.779
5154	1.798	"1,970"	P	1.798
28053	1.28	"4,370"	P	1.28
14892	1.171	100.5	P	1.171
22590	1.274	"16,914"	P	1.274
10791	0.841	"1,614"	P	0.841
7748		6.479	A	0.892
24071	0.525	112.7	P	0.525
1142	1.065	"2,068"	P	1.065
16079	0.792	"7,127"	P	0.792
16591	2.963	214.9	P	2.963
20213		5.019	A	0.717
1976	2.322	50.35	P	2.322
19053	1.031	85.86	P	1.031
8701	1.047	"3,950"	P	1.047
21763	1.08	61.89	P	1.08
6295	0.836	"7,302"	P	0.836
19646		6.928	A	0.618
2601	0.828	"63,670"	P	0.828
13256	0.545	49.06	P	0.545
26676	1.488	"15,559"	P	1.488
25295	0.981	"10,788"	P	0.981
29950		5.573	A	0.773
23070	1.044	35.09	P	1.044
5876	1.113	119.4	P	1.113
21042	1.4	485.8	P	1.4
8080		5.982	A	0.748
8232		10.76	A	0.525
12826	0.851	"36,315"	P	0.851
26026	0.61	218.3	P	0.61
16267	1.012	"4,215"	P	1.012
14439	0.858	"8,982"	P	0.858
6229	0.622	532.3	P	0.622
8566	0.822	217.2	P	0.822
15970	0.952	45.68	P	0.952
14949	0.611	204.4	P	0.611
7302	1.004	"10,109"	P	1.004
15029	1.043	424.8	P	1.043
665	0.632	437.4	P	0.632
14556		12.01	A	0.773
2810	1.41	29.12	P	1.41
21100		5.198	A	0.722
12899	1.17	"5,821"	P	1.17
4019	0.955	"2,494"	P	0.955
27403		5.995	A	0.767
14360	0.864	"61,632"	P	0.864
22516	1.099	"3,310"	P	1.099
3164	0.796	"11,779"	P	0.796
4611	1.251	"3,409"	P	1.251
28175	1.447	"1,332"	P	1.447
1001	2.085	"4,712"	P	2.085
6120		5.644	A	0.727
13590	1.939	671.6	P	1.939
35116	1.719	866.1	P	1.719
916	1.306	649.4	P	1.306
5903		5.631	A	0.721
21269	1.098	"15,018"	P	1.098
3111		11.51	A	0.546
28587	1.26	"1,241"	P	1.26
41237		17.57	A	2.053
317	1.046	"11,395"	P	1.046
23616	1.167	107.7	P	1.167
11746	1.346	87.3	P	1.346
27288		6.309	A	0.858
14562	0.748	"8,519"	P	0.748
29829	0.682	669.4	P	0.682
7009	0.612	"1,571"	P	0.612
7856	1.131	180.7	P	1.131
29796	0.962	77.14	P	0.962
18051	0.974	"15,691"	P	0.974
17065	1.127	"1,050"	P	1.127
2087	1.163	150.9	P	1.163
22760	0.818	496.7	P	0.818
12878		5.399	A	0.709
672		6.015	A	0.778
11955	1.839	"2,134"	P	1.839
12299	1.262	145.6	P	1.262
4161	0.782	"6,813"	P	0.782
34864	0.984	835	P	0.984
4637	0.736	"6,570"	P	0.736
2580	1.175	"17,918"	P	1.175
22353	1.107	"15,902"	P	1.107
17932	1.803	449	P	1.803
17910	0.781	"12,754"	P	0.781
23688	0.518	435.7	P	0.518
14712	1.575	389.8	P	1.575
2827		6.045	A	0.748
17976	1.883	"203,806"	P	1.883
11984	0.873	"3,955"	P	0.873
13404	1.851	68.04	P	1.851
25097	0.932	486.6	P	0.932
21733	1.141	"4,487"	P	1.141
14193	0.757	"14,909"	P	0.757
22573	1.712	878.6	P	1.712
38667		7.01	A	0.762
1297	8.141	70.85	P	8.141
25221	0.937	"3,794"	P	0.937
1082		6.454	A	0.707
14344	0.96	233	P	0.96
11720		4.992	A	0.712
34155	0.944	"4,364"	P	0.944
9263	0.588	"5,962"	P	0.588
954		15.97	A	0.923
10984	0.703	"1,475"	P	0.703
12855	0.468	"14,072"	P	0.468
21120	1.047	"3,153"	P	1.047
19272	1.139	"8,326"	P	1.139
19339	1.767	125.5	P	1.767
8849	0.9	"130,005"	P	0.9
25949	0.715	"1,813"	P	0.715
27585	1.144	"12,055"	P	1.144
14071	1.244	"7,221"	P	1.244
21038		6.624	A	0.954
22864	1.005	"7,308"	P	1.005
7904		5.801	A	0.713
10675	0.934	"6,323"	P	0.934
32409		6.259	A	0.771
22205	0.566	"2,249"	P	0.566
3449		7.269	A	0.749
2748	1.155	"6,130"	P	1.155
20793	0.992	"4,077"	P	0.992
4408	0.735	"14,675"	P	0.735
35115	0.846	247.4	P	0.846
19774	1.231	878.7	P	1.231
7140	1.372	"2,593"	P	1.372
1916	0.92	"27,592"	P	0.92
8792	2.739	37.15	P	2.739
4981		25.19	A	0.988
13951	0.998	"4,122"	P	0.998
10190	0.695	"2,342"	P	0.695
656	1.23	301.2	P	1.23
34826	1.113	"2,015"	P	1.113
5062	0.997	"1,225"	P	0.997
29378	1.455	"4,440"	P	1.455
29468	1.231	"1,019"	P	1.231
12660	0.753	"10,587"	P	0.753
33270	0.78	"153,653"	P	0.78
3561	1.198	"2,039"	P	1.198
3598	0.764	"2,756"	P	0.764
9770		16.67	A	1.213
18280	0.726	"16,848"	P	0.726
26859	0.834	57.92	P	0.834
11240	0.422	129.7	P	0.422
7218	1.362	979.5	P	1.362
394		6.122	A	0.727
891	1.162	"13,556"	P	1.162
19271		8.7	A	1.327
38690	1.269	"9,309"	P	1.269
4107	0.553	51.33	P	0.553
26442	2.5	"3,118"	P	2.5
4084		9.259	A	0.848
23403		4.884	A	0.765
12324	0.762	"1,816"	P	0.762
24815	1.084	"16,730"	P	1.084
3000	0.869	34.06	P	0.869
7664	0.915	661.2	P	0.915
7093	1.767	138.6	P	1.767
16515	4.51	45.33	P	4.51
16478		5.45	A	0.744
40955	0.679	384	P	0.679
4280	0.708	"4,015"	P	0.708
10136	0.631	186	P	0.631
25673	1.099	603.4	P	1.099
13391	0.878	"2,259"	P	0.878
16027	2.041	"7,386"	P	2.041
36323	0.631	832.5	P	0.631
5697	2.135	"4,156"	P	2.135
1413	0.735	654.8	P	0.735
34086	0.806	"3,778"	P	0.806
34973		6.081	A	0.771
23258	1.252	"45,855"	P	1.252
3252	0.9	815.7	P	0.9
23396	1.599	"37,007"	P	1.599
19429	0.541	"3,416"	P	0.541
33599	1.286	"2,702"	P	1.286
20712		4.949	A	0.723
563		7.322	A	0.79
8995		5.273	A	0.361
1217		14.62	A	0.742
29417	0.711	"1,447"	P	0.711
19523	1.082	825.5	P	1.082
18124	1.246	"3,592"	P	1.246
9161	1.14	152.4	P	1.14
2855	0.851	181.2	P	0.851
4056	0.652	365.4	P	0.652
10392	1.026	642.4	P	1.026
31445		6.227	A	0.876
8147	1.629	"3,236"	P	1.629
23794	0.545	155.4	P	0.545
1640		17.86	A	0.471
10099	0.781	"1,096"	P	0.781
10353	1.139	35.57	P	1.139
13940	1.139	167.7	P	1.139
13240	0.924	"3,099"	P	0.924
15180	0.708	"1,764"	P	0.708
5936	1.073	"1,084"	P	1.073
29523		13.85	A	1.998
2234	1.056	"5,261"	P	1.056
21238	1.088	942.5	P	1.088
18083	1.503	456.2	P	1.503
17312	1.455	286.8	P	1.455
28569	1.07	137.1	P	1.07
36423	1.107	58.11	P	1.107
9240	1.178	206.3	P	1.178
205	1.621	"6,296"	P	1.621
36770	1.172	"2,878"	P	1.172
41584	1.675	"6,663"	P	1.675
36196	0.817	"6,921"	P	0.817
1083	1.008	"10,358"	P	1.008
27896	1.125	484	P	1.125
29925	1.147	"1,660"	P	1.147
7571	0.841	"2,550"	P	0.841
29339	1.206	95.69	P	1.206
36317	1.998	"1,619"	P	1.998
8124	3.063	85.57	P	3.063
5039	0.981	"1,919"	P	0.981
23379	1.198	"6,134"	P	1.198
30826	1.121	568.7	P	1.121
27534	1.264	847.7	P	1.264
15850	0.868	"4,174"	P	0.868
17961	0.636	"1,462"	P	0.636
12472		7.648	A	0.141
5594	1.368	"2,770"	P	1.368
20871	0.787	"9,473"	P	0.787
30538	1.449	"9,289"	P	1.449
4048	0.958	871.6	P	0.958
24085	1.092	"4,909"	P	1.092
22972	0.548	130.8	P	0.548
25495	0.605	86.93	P	0.605
15635	1.097	"3,848"	P	1.097
5612	3.553	158.6	P	3.553
37376	0.878	78.9	P	0.878
3310	0.95	714.9	P	0.95
5436	1.638	304.2	P	1.638
4125	0.894	89.88	P	0.894
23520	0.722	743.8	P	0.722
15456	1.072	"13,271"	P	1.072
5898	0.782	"2,844"	P	0.782
10122	0.55	291	P	0.55
3595	0.771	"2,395"	P	0.771
129	0.747	169.1	P	0.747
20478	1.078	"10,556"	P	1.078
17207	1.019	"36,117"	P	1.019
9211	0.977	"2,383"	P	0.977
308		6.819	A	0.721
20020	1.069	854.9	P	1.069
3633		10.04	A	0.841
18843		4.825	A	0.731
17225	1.256	"2,389"	P	1.256
21010	0.923	"3,952"	P	0.923
19143	1.403	"1,559"	P	1.403
17872	1.23	"2,545"	P	1.23
11979	0.954	"1,120"	P	0.954
5557	1.654	28.39	P	1.654
25627		5.319	A	0.786
3527	0.51	563.5	P	0.51
5595		5.244	A	0.712
1386	0.644	"27,068"	P	0.644
10680	1.286	"13,649"	P	1.286
22820		5.079	A	0.765
24693	1.001	"4,131"	P	1.001
19112		16.63	A	0.91
3107	0.684	212.9	P	0.684
17756	1.279	35.07	P	1.279
21962		6.168	A	0.114
1720		6.445	A	0.795
19021	1.394	"1,699"	P	1.394
20345	2.165	39.96	P	2.165
14266	0.899	576.9	P	0.899
33157	0.939	783.2	P	0.939
39219	0.958	"14,851"	P	0.958
21737	0.776	"1,373"	P	0.776
8765	0.94	"279,005"	P	0.94
25359	4.478	35.36	P	4.478
21396	1.031	"10,161"	P	1.031
24647	1.001	"23,859"	P	1.001
8860		5.306	A	0.35
10664	0.863	"52,181"	P	0.863
21621	0.947	"10,804"	P	0.947
1129	0.476	"15,299"	P	0.476
9791		5.363	A	0.701
13248	0.949	"18,858"	P	0.949
4917		8.475	A	1.175
3246		7.249	A	0.791
2248	1.048	"13,393"	P	1.048
7159	1.134	"1,490"	P	1.134
10876	1.395	"15,227"	P	1.395
3225	2.034	"1,760"	P	2.034
30263	0.808	51.09	P	0.808
201	1.014	"2,683"	P	1.014
1542	2.472	525.3	P	2.472
1672	0.828	42.02	P	0.828
3796	0.671	72.79	P	0.671
17305		15.68	A	2.075
1066		6.259	A	0.739
6487	1.661	"6,802"	P	1.661
16226	1.045	"6,580"	P	1.045
1164	0.954	"1,134"	P	0.954
8007	0.808	"1,345"	P	0.808
31162		5.74	A	0.778
17085	1.174	"4,996"	P	1.174
9533		5.39	A	0.705
12189	0.922	692.6	P	0.922
5437	1.213	"7,666"	P	1.213
17785		5.844	A	0.512
8674	1.224	559.3	P	1.224
16374	1.104	"12,643"	P	1.104
1546	0.82	"1,067"	P	0.82
6853	0.645	"4,408"	P	0.645
16108	3.844	26.88	P	3.844
10312	1.063	283.2	P	1.063
26773	0.771	"5,482"	P	0.771
12439	1.011	"3,893"	P	1.011
32989	0.699	70.76	P	0.699
36611	0.997	742.6	P	0.997
10366	0.91	53.27	P	0.91
19395	0.932	"1,484"	P	0.932
9726	2.598	"40,281"	P	2.598
2709		27.32	A	0.692
13981	1.305	"7,225"	P	1.305
7693	0.688	34.31	P	0.688
21972	0.814	173	P	0.814
6530		5.364	A	0.7
30947	0.607	"6,076"	P	0.607
13091	1.32	"12,474"	P	1.32
21837	0.994	330.4	P	0.994
9071	1.877	31.47	P	1.877
6157	1.108	"1,322"	P	1.108
14788	0.757	791.6	P	0.757
14379		6.683	A	0.175
5548		5.833	A	0.753
22261	1.162	308.3	P	1.162
3613	1.639	266.8	P	1.639
3035	1.324	314.8	P	1.324
6831	0.607	"11,844"	P	0.607
823	1.721	197.2	P	1.721
12245	0.839	"2,933"	P	0.839
27620	4.199	37.15	P	4.199
3709	1.151	"15,066"	P	1.151
20688	2.812	"1,438"	P	2.812
25612	0.994	"1,413"	P	0.994
6263	0.788	"5,342"	P	0.788
17927	1.336	"2,400"	P	1.336
29329	0.694	56.93	P	0.694
3325		8.18	A	1.037
18840	0.712	"2,660"	P	0.712
20882	1.028	"7,285"	P	1.028
18614	0.537	"1,887"	P	0.537
37299	1.417	90.43	P	1.417
25228	0.953	"3,858"	P	0.953
5886	1.288	"2,092"	P	1.288
15422	0.81	"148,344"	P	0.81
3960	1.398	"14,906"	P	1.398
9355	1.621	458.5	P	1.621
14764	1.101	"1,529"	P	1.101
9685		5.154	A	0.699
31185	2.487	509.2	P	2.487
1966	1.156	445.9	P	1.156
14870		12.24	A	0.845
18458		5.305	A	0.805
8752	0.776	"3,578"	P	0.776
19307	1.201	268.7	P	1.201
21594	1.092	"1,866"	P	1.092
27999	1.422	"32,358"	P	1.422
8223	1.106	115.7	P	1.106
19624	0.944	"4,098"	P	0.944
23780	0.989	"1,433"	P	0.989
17608	2.006	31.73	P	2.006
34399	0.91	285	P	0.91
36726	0.8	"5,437"	P	0.8
26137		5.148	A	0.724
13331	1.216	172.8	P	1.216
12002	1.222	"3,913"	P	1.222
38253	1.16	"10,696"	P	1.16
31685	0.762	504.2	P	0.762
12994	1.727	38.21	P	1.727
14332	1.134	"9,557"	P	1.134
28183	1.798	420.2	P	1.798
1007	0.77	992.9	P	0.77
15284		14.5	A	1.561
3475	1.107	"4,824"	P	1.107
10264	0.942	"1,964"	P	0.942
32720		20.94	A	1.976
5707	1.495	171.9	P	1.495
3317	1.099	646.9	P	1.099
11696		4.86	A	0.715
22517	0.648	80.13	P	0.648
21086	0.859	483.2	P	0.859
43876	0.984	"41,769"	P	0.984
28338		4.965	A	0.722
7926	0.715	49.72	P	0.715
10153	1.186	"37,446"	P	1.186
1115	0.996	"225,472"	P	0.996
13309	1.162	"4,316"	P	1.162
22514	1.197	637.8	P	1.197
14295	1.241	"4,862"	P	1.241
42724	2.346	"2,386"	P	2.346
15344	0.728	50.27	P	0.728
6234	1.038	"3,166"	P	1.038
15332	0.744	"2,832"	P	0.744
14861		5.49	A	0.721
988	1.488	"54,547"	P	1.488
7446	1.252	"1,213"	P	1.252
2882	1.832	"1,673"	P	1.832
18453	1.355	"10,242"	P	1.355
23096		4.759	A	0.758
11874	0.954	"4,951"	P	0.954
28810	1.322	"19,664"	P	1.322
27873	4.425	31.45	P	4.425
27662	1.456	99.13	P	1.456
12944	2.032	"1,026"	P	2.032
3254		5.963	A	0.709
19475	0.723	710.2	P	0.723
10826	1.344	"21,455"	P	1.344
12433	0.977	663.3	P	0.977
5217	1.106	"12,004"	P	1.106
4243		25.54	A	0.534
41887		6.746	A	0.791
17688	1.044	648.8	P	1.044
20860	1.126	265.9	P	1.126
2791	0.804	365.3	P	0.804
18545	1.264	"8,586"	P	1.264
18232	1.737	27.31	P	1.737
15697	1.146	560.9	P	1.146
578	1.167	"1,451"	P	1.167
1306	0.473	"3,918"	P	0.473
15582	1.318	"119,267"	P	1.318
2428	0.884	"3,271"	P	0.884
15165	0.822	310.4	P	0.822
14830	1.297	"14,245"	P	1.297
9271	1.07	"12,258"	P	1.07
15689	0.755	615.4	P	0.755
19184	3.055	23.89	P	3.055
4826		19.31	A	1.299
1171	1.236	"2,941"	P	1.236
14103	1.403	259.4	P	1.403
