Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
36531	1.115	59.44	P	1.115
14722	0.817	27.36	P	0.817
27779	0.724	74.3	P	0.724
2997	0.407	299.3	P	0.407
21982	0.94	166.5	P	0.94
12654	0.6	"1,164"	P	0.6
41755	0.892	"2,316"	P	0.892
24218	0.756	106.5	P	0.756
11057	0.542	65.82	P	0.542
8522	0.821	103.3	P	0.821
32799	0.793	627.5	P	0.793
9033	1.064	539.1	P	1.064
5391		11.21	A	0.954
38686	1.097	"11,620"	P	1.097
13668		11.51	A	1.217
24518	3.258	47.8	P	3.258
5388		5.072	A	1.507
10427	1.712	390	P	1.712
9155	0.696	"1,278"	P	0.696
30324	0.882	20.21	P	0.882
16168	1.013	625.1	P	1.013
11993	0.77	120.1	P	0.77
1406	0.347	312.4	P	0.347
1543	1.617	286.8	P	1.617
8560	1.077	619.3	P	1.077
17575		3.596	A	1.09
12767	0.978	"1,256"	P	0.978
11909	1.31	"1,304"	P	1.31
16531	1.252	474.7	P	1.252
6685	0.904	"2,729"	P	0.904
8651	0.901	"3,370"	P	0.901
11896	3.084	219.9	P	3.084
1205	1.051	"9,241"	P	1.051
30202	1.2	71.58	P	1.2
3049	0.819	"3,378"	P	0.819
16579	0.981	"2,230"	P	0.981
22743	2.697	26.31	P	2.697
21996	2.153	74.12	P	2.153
1183	1.649	27.27	P	1.649
9680	1.17	"3,804"	P	1.17
23161	1.021	369.4	P	1.021
30592	1.712	384.7	P	1.712
17415	0.872	"5,334"	P	0.872
25990	0.551	"3,271"	P	0.551
15465	1.026	39.75	P	1.026
18513	0.939	885.4	P	0.939
24592	0.728	"1,264"	P	0.728
12655	0.686	322.4	P	0.686
4778		4.856	A	1.378
15615	0.392	303.1	P	0.392
12734	0.795	"1,642"	P	0.795
5752	0.966	357.2	P	0.966
17794	1.178	792	P	1.178
9693	1.036	"2,434"	P	1.036
1165	1.143	847.1	P	1.143
1346		5.101	A	1.455
1927	0.952	"4,584"	P	0.952
12539	1.133	"1,420"	P	1.133
4348		4.592	A	0.304
7866	1.159	534.5	P	1.159
1558		5.864	A	1.505
7439		4.598	A	1.401
28656	0.707	35.63	P	0.707
21861	1.268	230.8	P	1.268
7607		8.13	A	0.825
13646	1.652	252	P	1.652
11522	0.794	"1,951"	P	0.794
38270		4.726	A	1.516
11630	0.93	125	P	0.93
8626	1.409	894.2	P	1.409
24360	1.021	"2,422"	P	1.021
11069	0.616	122.6	P	0.616
4082	164.7	681.3	P	164.7
18961		4.1	A	1.437
25845	0.657	602.4	P	0.657
36005	1.198	920.9	P	1.198
14601	0.602	"4,521"	P	0.602
15329	1.065	29.04	P	1.065
17878	0.978	"8,376"	P	0.978
9616	0.994	236	P	0.994
8864	0.847	"6,070"	P	0.847
12027	0.937	841.9	P	0.937
1935	0.992	454.9	P	0.992
22246	0.853	"3,529"	P	0.853
5440	1.9	451.9	P	1.9
17081	1.347	524.8	P	1.347
9224	1.236	307.7	P	1.236
795	2.998	34.12	P	2.998
38272	0.851	"2,078"	P	0.851
24491	1.147	"1,646"	P	1.147
9110		4.399	A	1.379
11476	1.01	352.3	P	1.01
3275	1.602	89.25	P	1.602
11292	1.365	281.7	P	1.365
15692	0.854	37.5	P	0.854
2421		5.544	A	1.534
27314	0.794	"2,381"	P	0.794
2936		4.663	A	1.419
9406	1.005	"1,784"	P	1.005
9869	1.596	21.28	P	1.596
7011	0.713	64.46	P	0.713
6165	0.392	65.77	P	0.392
2762	0.524	811.1	P	0.524
1352	0.946	214.1	P	0.946
10459	2.225	24.8	P	2.225
29688	1.219	"2,111"	P	1.219
3582	1.119	"1,312"	P	1.119
12651	0.739	66.67	P	0.739
7110	0.852	226.6	P	0.852
28101	0.852	24.22	P	0.852
22312	0.514	"3,667"	P	0.514
6024		4.869	A	1.656
20957	1.015	748.3	P	1.015
7953		4.353	A	1.42
4714	0.898	"4,549"	P	0.898
7415	0.476	308.5	P	0.476
11481	0.382	235.4	P	0.382
22871	0.961	"8,523"	P	0.961
3661		5.58	A	1.267
2618		4.915	A	1.419
4588	0.552	50.31	P	0.552
7090		4.383	A	1.456
2913		4.778	A	1.441
26928	3.063	340.9	P	3.063
272	1.179	251.5	P	1.179
3191	0.703	"9,766"	P	0.703
23253	0.944	54.21	P	0.944
576	1.095	"3,237"	P	1.095
15347	1.345	607.7	P	1.345
26603		4.449	A	1.543
23157	0.917	271.1	P	0.917
7936		6.116	A	1.373
6932	0.758	"3,209"	P	0.758
1037		5.362	A	1.443
42584	1.635	392.3	P	1.635
9565	1.012	229.8	P	1.012
3882	0.789	"13,699"	P	0.789
10883	1.098	"3,433"	P	1.098
5775		4.215	A	1.387
15809	1.321	"3,034"	P	1.321
17535	0.923	"7,841"	P	0.923
17960		6.639	A	0.197
5314		15.65	A	0.878
9933	0.546	"1,738"	P	0.546
3020		5.244	A	1.455
7438	0.756	668.8	P	0.756
452	1.259	116.2	P	1.259
9758	0.999	"1,706"	P	0.999
1814	1.566	181.9	P	1.566
14167	0.991	"2,564"	P	0.991
7590	2.601	81.59	P	2.601
13108	0.689	99.97	P	0.689
15339	0.95	140.6	P	0.95
3597	0.521	499	P	0.521
11313		8.695	A	2.873
25119	1.055	486	P	1.055
9929	0.703	"21,112"	P	0.703
21195	4.582	78.12	P	4.582
9852	0.581	369.1	P	0.581
14013	0.898	313.1	P	0.898
23242	1.071	195.8	P	1.071
10503	0.592	284.7	P	0.592
128	1.178	35.25	P	1.178
4564	1.058	"4,475"	P	1.058
36880	1.01	374.1	P	1.01
17549		3.634	A	1.06
2065	0.701	"1,708"	P	0.701
29847	1.694	424.3	P	1.694
15212		10.97	A	3.619
2961	2.65	334.5	P	2.65
8987	1.614	"1,790"	P	1.614
4252	0.96	"3,150"	P	0.96
28738	1.099	169.3	P	1.099
23355		5.979	A	0.442
2918	1.208	"5,536"	P	1.208
29663	0.983	373.5	P	0.983
8244	1.209	548.9	P	1.209
24951	0.837	640.2	P	0.837
26103	0.926	"1,302"	P	0.926
23474	1.135	377.5	P	1.135
20795	1.093	"4,133"	P	1.093
18543		5.962	A	0.432
27695	1.153	619.9	P	1.153
38949	0.922	"1,641"	P	0.922
2205	0.704	"1,527"	P	0.704
23598	0.733	809.3	P	0.733
5823	0.746	"2,200"	P	0.746
16814	0.842	"1,789"	P	0.842
43795	0.448	223.6	P	0.448
7963	1.141	134.4	P	1.141
6917	0.668	"1,321"	P	0.668
9623	0.965	126.6	P	0.965
31182	1.459	590.8	P	1.459
24506	2.063	556	P	2.063
11478	0.901	339.3	P	0.901
21213	2.825	242.6	P	2.825
5142	0.807	156.1	P	0.807
11078		9.193	A	1.498
28011	2.152	165.6	P	2.152
21175		4.382	A	1.463
25533	1.918	35.75	P	1.918
28230		4.555	A	1.511
11992	0.874	321.6	P	0.874
6311	0.347	37.12	P	0.347
3947		14.32	A	1.351
16804	1.184	"1,076"	P	1.184
4852	1.446	953	P	1.446
27951		4.597	A	1.468
37530		10.85	A	0.325
6686	0.756	813.8	P	0.756
28591	0.685	"1,964"	P	0.685
31912	1.273	"3,482"	P	1.273
2763		4.774	A	1.419
2949	1.049	"39,285"	P	1.049
14547	1.358	"1,327"	P	1.358
9383	1.092	"1,526"	P	1.092
11709	0.753	"3,217"	P	0.753
12479	0.79	"1,564"	P	0.79
6573		4.602	A	1.471
3395	1.213	916.5	P	1.213
8188		7.939	A	1.188
12233		11.86	A	4.209
4101	2.085	68.84	P	2.085
14926	1.248	94.52	P	1.248
387	2.821	322.3	P	2.821
11101	0.88	50.81	P	0.88
4105		4.49	A	1.428
1078		4.731	A	0.611
12264	1.154	84.8	P	1.154
21589	2.804	376.9	P	2.804
17842	0.832	"11,203"	P	0.832
27016		6.906	A	2.415
8088	1.525	24.79	P	1.525
15616	1.071	63.36	P	1.071
34160	1.179	573.3	P	1.179
13333	3.336	"2,563"	P	3.336
20013	1.094	"1,182"	P	1.094
4405	0.778	"3,607"	P	0.778
22541	0.446	414.3	P	0.446
15498		3.654	A	0.93
5472		4.696	A	1.275
8981	1.836	"9,862"	P	1.836
30196	0.883	"2,197"	P	0.883
15853	0.89	39.64	P	0.89
6532	0.781	"1,958"	P	0.781
6119	2.579	"4,711"	P	2.579
2598	0.255	"3,035"	P	0.255
34146	0.591	40.92	P	0.591
27645	1.419	"1,007"	P	1.419
17953	1.166	299.4	P	1.166
4730	0.964	"6,009"	P	0.964
7227		4.579	A	0.931
9319	1.027	39.02	P	1.027
25732	0.915	47.78	P	0.915
20858	0.77	109.8	P	0.77
15182	0.865	388.3	P	0.865
13025	2.046	74.92	P	2.046
43196		6.862	A	1.303
8829	1.418	"2,834"	P	1.418
33588	1.319	226	P	1.319
2319	0.854	18.61	P	0.854
3822	1.064	"1,023"	P	1.064
18797	1.59	"25,137"	P	1.59
19058	0.631	"11,524"	P	0.631
18399	0.829	"3,574"	P	0.829
25277	1.716	281.7	P	1.716
4044	0.532	"3,848"	P	0.532
8274	0.834	"3,860"	P	0.834
55	0.674	52.08	P	0.674
21158	1.016	"1,103"	P	1.016
36785	1.885	"3,543"	P	1.885
11306	1.542	"141,401"	P	1.542
42556	0.781	"1,441"	P	0.781
13317		10.84	A	1.343
20800	1.317	115.7	P	1.317
12007	0.751	"3,803"	P	0.751
37685		4.621	A	0.86
25311	0.921	"14,083"	P	0.921
9710	1.416	33.84	P	1.416
4037	0.639	331.9	P	0.639
9288	2.443	60.72	P	2.443
8137	1.111	"32,201"	P	1.111
29181	2.282	106.1	P	2.282
20842	0.668	448.5	P	0.668
6484		4.507	A	1.388
41045	0.568	39.61	P	0.568
3460	1.311	63.26	P	1.311
9187	1.088	"2,153"	P	1.088
9936	1.865	106.7	P	1.865
7470	1.174	64.46	P	1.174
3243	1.133	903.9	P	1.133
12086	1.44	"32,361"	P	1.44
3657		5.866	A	1.586
14390		4.508	A	1.503
32046	0.672	"2,631"	P	0.672
30148		3.95	A	1.4
9701	1.3	"2,942"	P	1.3
4181		4.879	A	1.444
19067	0.26	48.9	P	0.26
16689	0.453	294.2	P	0.453
2329	1.375	97.15	P	1.375
22090		4.378	A	0.875
8267		14.55	A	4.709
24893	1.439	45.42	P	1.439
16837	0.859	242.5	P	0.859
29755	0.95	165.6	P	0.95
27272	1.069	80.42	P	1.069
2581	0.979	"1,453"	P	0.979
16246	0.765	"1,252"	P	0.765
31805	1.448	"4,592"	P	1.448
22049	0.995	"2,634"	P	0.995
6337		5.322	A	1.467
842	0.889	227.1	P	0.889
9959	1.131	"8,478"	P	1.131
7674	1.198	"5,294"	P	1.198
18059	1.025	"4,559"	P	1.025
4664	0.907	"12,492"	P	0.907
16046	1.059	602.8	P	1.059
14797		4.571	A	1.402
2909	1.462	579.5	P	1.462
20284	2.072	759.6	P	2.072
13329	0.943	"1,459"	P	0.943
1664	1.127	45.48	P	1.127
15217	1.074	"1,555"	P	1.074
8944		5.043	A	1.359
14866	0.46	515	P	0.46
31047	1.001	72.68	P	1.001
9772	1.605	"4,290"	P	1.605
5523	1.867	404.5	P	1.867
1265	1.237	44.8	P	1.237
14882	1.16	"2,026"	P	1.16
19082	0.787	177.7	P	0.787
11649	2.074	"2,242"	P	2.074
31590	1.578	"51,815"	P	1.578
5108		4.77	A	1.358
4482	1.108	760	P	1.108
17729	1.3	"7,874"	P	1.3
7763	0.879	"3,031"	P	0.879
36493	1.456	"149,711"	P	1.456
21515	2.812	"3,815"	P	2.812
25209	0.937	"1,028"	P	0.937
20251	1.725	"32,261"	P	1.725
7099		4.866	A	0.179
2358	0.504	30.07	P	0.504
18422	0.72	"1,623"	P	0.72
11493	0.954	"11,243"	P	0.954
7518	0.719	"1,502"	P	0.719
38429	0.844	"1,025"	P	0.844
28490	0.56	43.76	P	0.56
12560		12.72	A	1.018
6169	0.833	"1,045"	P	0.833
41000	0.968	"7,611"	P	0.968
6102		5.495	A	0.363
10875	1.043	"2,207"	P	1.043
8619	0.771	"9,359"	P	0.771
913	1.121	"21,203"	P	1.121
5110	1.361	"145,728"	P	1.361
31176		18.48	A	0.881
9786	1.674	472.9	P	1.674
17493	0.747	"1,090"	P	0.747
27860	1.286	593.8	P	1.286
31517	1.536	"44,858"	P	1.536
14609	0.756	131.1	P	0.756
322	1.101	720.3	P	1.101
12840	1.207	"4,773"	P	1.207
29235	1.332	32.94	P	1.332
31671		10.67	A	1.303
15274		3.884	A	1.373
15011	1.148	309.1	P	1.148
186		5.393	A	1.459
1288	1.403	314.3	P	1.403
20766	1.572	"3,616"	P	1.572
9659	1.206	750.9	P	1.206
43464	3.548	192	P	3.548
6436	3.978	"1,172"	P	3.978
9124		4.339	A	0.503
36053	0.666	"2,047"	P	0.666
8311	0.39	84.02	P	0.39
10455	0.956	30.38	P	0.956
26836	1.434	"4,944"	P	1.434
20253		7.676	A	0.187
22393	0.667	"2,571"	P	0.667
37829	0.48	"7,984"	P	0.48
24146		4.665	A	1.433
18123	1.113	170.5	P	1.113
28842	1.033	573.9	P	1.033
19489		3.673	A	1.455
5505	0.715	958.1	P	0.715
692	0.834	"2,836"	P	0.834
31244	0.848	"32,572"	P	0.848
22670		8.808	A	0.38
25259	1.926	20.44	P	1.926
17914	0.603	561.1	P	0.603
32324	0.969	"1,336"	P	0.969
6018	1.349	100.4	P	1.349
12084	0.748	"3,343"	P	0.748
32861	0.969	"1,483"	P	0.969
30535	0.864	28.54	P	0.864
7691	1.217	167.7	P	1.217
7906	0.849	450.4	P	0.849
11635	0.541	25.75	P	0.541
864	1.279	487.9	P	1.279
17399	0.797	238.1	P	0.797
40743		17.3	A	1.036
11819	0.844	"1,177"	P	0.844
28882	0.826	"3,060"	P	0.826
12879	1.147	371.2	P	1.147
17221	0.47	690.7	P	0.47
4871	18.33	"24,569"	P	18.33
26804		14.57	A	1.534
35471	3.251	736.4	P	3.251
19985		3.851	A	1.405
6693		4.36	A	1.305
7053		6.45	A	2.178
2094	0.937	76.02	P	0.937
2652	1.192	293.2	P	1.192
38646	2.304	27.53	P	2.304
7869	1.272	71.26	P	1.272
23564	5.896	78.95	P	5.896
21938	1.119	"20,526"	P	1.119
10208	1.639	145.3	P	1.639
2435	1.782	73.14	P	1.782
20679		3.534	A	1.397
26530	1.156	"20,822"	P	1.156
5275		4.512	A	0.889
5940	0.248	29.43	P	0.248
8968	0.69	"7,460"	P	0.69
4197		4.656	A	1.49
12685	0.866	113.5	P	0.866
16582	1.31	"201,759"	P	1.31
6812		4.715	A	1.391
7927	0.793	136	P	0.793
34607	1.024	"70,384"	P	1.024
21148	1.065	79.26	P	1.065
15460	0.977	"5,918"	P	0.977
12830		13.54	A	0.769
12746	0.499	112.2	P	0.499
1526	1.374	"7,049"	P	1.374
13686	0.714	40.62	P	0.714
27044	0.756	338.7	P	0.756
13708	0.601	"6,721"	P	0.601
26853	0.81	94.55	P	0.81
27200	1.418	"5,901"	P	1.418
9874	1.073	488.1	P	1.073
12548	0.795	124	P	0.795
34007	6.582	"2,430"	P	6.582
44823	1.726	32.75	P	1.726
19118	0.676	"19,641"	P	0.676
5965	0.849	"2,947"	P	0.849
21159	0.791	"4,826"	P	0.791
4374		4.659	A	0.249
12401	0.884	75.96	P	0.884
41041	1.19	"5,200"	P	1.19
23094	1.78	136.6	P	1.78
11773	0.398	65.81	P	0.398
20786	1.046	124.9	P	1.046
2141	1.665	160.4	P	1.665
17881	1.021	424.9	P	1.021
8587	0.543	47.75	P	0.543
7752	1.671	590	P	1.671
24197	0.901	38.89	P	0.901
3069	0.631	216.8	P	0.631
29115	1.874	"4,578"	P	1.874
31141	0.916	"1,120"	P	0.916
5976	0.955	19.9	P	0.955
11893		4.717	A	1.409
33087	1.177	"9,499"	P	1.177
5717	0.89	"4,048"	P	0.89
37165	1.545	221.7	P	1.545
17806	1.329	307.8	P	1.329
23655	0.72	637.4	P	0.72
23332		3.74	A	1.435
1866	0.714	"1,953"	P	0.714
4836	0.711	"1,325"	P	0.711
1266		12.21	A	0.883
14942	0.824	549	P	0.824
22618	1.108	"1,063"	P	1.108
9905	0.366	"16,812"	P	0.366
9683	1.464	"1,456"	P	1.464
5081		4.88	A	1.417
1397	0.899	"1,886"	P	0.899
5772	1.556	498.8	P	1.556
12290	1.422	494.1	P	1.422
21230		13.05	A	1.216
26251	0.824	486	P	0.824
197	0.709	654.6	P	0.709
4539	1.163	"2,638"	P	1.163
38241	0.561	382.3	P	0.561
14893		10.85	A	1.077
21045	1.884	390.1	P	1.884
493	0.939	"1,334"	P	0.939
10696		3.839	A	1.369
21342	0.84	"3,991"	P	0.84
14786		5.314	A	1.739
146	1.882	140.6	P	1.882
4757	1.038	"2,782"	P	1.038
7544	1.045	369	P	1.045
31355	0.991	589.5	P	0.991
3411	1.057	"5,251"	P	1.057
35280	0.982	175	P	0.982
33520	1.659	305.3	P	1.659
19220	1.178	408.6	P	1.178
24868	1.098	455.2	P	1.098
24206	2.305	"10,176"	P	2.305
10802	0.699	"1,446"	P	0.699
3695	1.359	764.4	P	1.359
28378	1.108	"1,143"	P	1.108
30182	1.422	45.26	P	1.422
4812	0.849	873.7	P	0.849
29542		4.313	A	1.134
1807		4.851	A	1.127
4177	0.595	235.1	P	0.595
13519	0.736	"1,970"	P	0.736
16685	2.345	640.6	P	2.345
15500	1.404	462.9	P	1.404
1047	1.061	756.3	P	1.061
17356	0.885	81.13	P	0.885
41820	1.171	44.09	P	1.171
20980	3.431	126.9	P	3.431
21936	1.509	36.06	P	1.509
30657	1.318	"1,638"	P	1.318
23530	0.96	"6,836"	P	0.96
18296	0.903	"1,337"	P	0.903
7836	1.41	43.72	P	1.41
16600	1.388	328.2	P	1.388
22653	0.937	"14,756"	P	0.937
28686	0.757	907.4	P	0.757
21811	1.445	382	P	1.445
23576	0.785	"2,308"	P	0.785
17982	1.62	"33,361"	P	1.62
9106		7.689	A	0.602
1842	0.727	"2,458"	P	0.727
6691	0.929	539.2	P	0.929
25947	1.106	514.5	P	1.106
3156	2.044	33.54	P	2.044
3346	1.018	"4,246"	P	1.018
21014	0.978	"15,224"	P	0.978
8402	2.962	"1,529"	P	2.962
20951	1.068	"1,688"	P	1.068
10535		12.18	A	1.561
28673	1.969	259.6	P	1.969
7189	5.409	173.9	P	5.409
13142	1.202	"7,877"	P	1.202
4307	0.852	"21,314"	P	0.852
6426	0.865	"2,770"	P	0.865
20996	0.857	"1,436"	P	0.857
12077		19.77	A	0.335
2309	0.547	36.02	P	0.547
16651	1.196	299.5	P	1.196
7614	1.612	329.7	P	1.612
36373		4.786	A	1.51
4582	1.068	"4,826"	P	1.068
12009	1.172	"4,645"	P	1.172
17380	1.15	"1,482"	P	1.15
8354		8.132	A	2.72
11581		12.37	A	1.09
1156	1.403	37.03	P	1.403
13783	1.895	160.3	P	1.895
2187	1.096	"3,451"	P	1.096
7181	1.369	369.5	P	1.369
22473	1.137	380.9	P	1.137
1486		5.238	A	1.459
18216	0.388	269	P	0.388
34457		6.825	A	0.6
21876	1.514	76.22	P	1.514
6833	1.018	"2,709"	P	1.018
5061	1.199	357	P	1.199
3462	4.614	"1,091"	P	4.614
8595		4.669	A	1.386
16748	0.887	"2,366"	P	0.887
24720		4.832	A	1.463
3823		9.869	A	1.323
16595	0.869	46.33	P	0.869
3747	1.069	"1,031"	P	1.069
24769		10.79	A	0.705
14241	1.278	214	P	1.278
29693		5.538	A	1.605
7479	1.048	703.7	P	1.048
21361	0.459	265.2	P	0.459
33021	1.054	"4,704"	P	1.054
8248		4.814	A	1.435
6494		4.949	A	1.492
14437	1.231	"1,648"	P	1.231
21485	0.797	88.65	P	0.797
23695		3.788	A	0.366
15594	1.172	166	P	1.172
7553	0.894	965.6	P	0.894
13523	1.333	921.3	P	1.333
15780	1.289	701.3	P	1.289
26646	1.569	"1,170"	P	1.569
11916		4.47	A	1.492
7496		4.749	A	1.392
10833	0.587	25.54	P	0.587
19157	0.971	719.2	P	0.971
31404		5.335	A	1.119
40423		5.431	A	1.485
9900	1.159	535	P	1.159
13513	1.208	85.9	P	1.208
19281	1.076	"12,058"	P	1.076
11962	1.455	274.5	P	1.455
1426	0.967	"7,427"	P	0.967
20851	0.847	58.95	P	0.847
28374	1.064	"66,374"	P	1.064
14961	1.383	187.5	P	1.383
6110	1.137	"2,860"	P	1.137
11861	0.71	"10,100"	P	0.71
11812	1.068	321.4	P	1.068
8290		4.387	A	1.414
16716	0.766	"1,311"	P	0.766
22990		4.034	A	1.473
24637	0.414	532.4	P	0.414
27588	0.867	24.88	P	0.867
2692		5.365	A	1.444
8524	1.775	"3,866"	P	1.775
34726	0.788	"2,590"	P	0.788
7984	1.232	"7,417"	P	1.232
18639	1.125	"2,845"	P	1.125
18160	1.607	"1,917"	P	1.607
19828	1.427	"2,766"	P	1.427
3320	0.883	"1,522"	P	0.883
12951	0.96	24.32	P	0.96
1241	1.978	551.3	P	1.978
9979		4.764	A	1.432
20909		16.12	A	0.542
17616		4.026	A	1.367
15947	0.941	"1,164"	P	0.941
10698	0.906	192.5	P	0.906
25698	1.407	72.73	P	1.407
11262	1.207	"129,615"	P	1.207
7994		4.66	A	1.397
30205	0.737	"3,096"	P	0.737
19090		7.017	A	2.136
1522	0.783	"3,173"	P	0.783
30207		4.404	A	1.496
17234	1.2	"8,504"	P	1.2
12384		3.738	A	1.369
35652	0.947	"1,480"	P	0.947
16972	0.691	738.8	P	0.691
12158	0.974	"28,481"	P	0.974
9254	3.561	219.9	P	3.561
27911	2.026	40.61	P	2.026
36699		4.872	A	0.701
112	0.555	64.64	P	0.555
12150		4.055	A	1.379
4483		5.087	A	1.376
12505		4.32	A	0.54
30596	0.635	"1,807"	P	0.635
5197	0.956	499.2	P	0.956
6346	0.568	256.8	P	0.568
6037	0.556	"2,332"	P	0.556
3272	1.076	"2,512"	P	1.076
19168	1.152	348.5	P	1.152
1696	0.754	906.6	P	0.754
5376	0.749	111.5	P	0.749
2726	0.678	268.6	P	0.678
38470	0.639	52.17	P	0.639
4934	0.59	"3,412"	P	0.59
27248	1.045	"4,374"	P	1.045
20052	3.143	338.5	P	3.143
11690	0.744	"13,535"	P	0.744
23055	1.231	36.6	P	1.231
3486	0.784	"2,059"	P	0.784
30245	1.218	"12,533"	P	1.218
4434	0.903	695	P	0.903
24800	1.166	"11,663"	P	1.166
14645	0.764	"1,253"	P	0.764
16862	0.819	18.94	P	0.819
23447	0.527	224.6	P	0.527
3370	0.767	"2,022"	P	0.767
20286	1.495	158.8	P	1.495
26625	1.503	"16,841"	P	1.503
16654		8.04	A	1.07
3249		4.795	A	1.456
2020	0.634	133.3	P	0.634
3516		25.09	A	1.97
16876	1.73	338.5	P	1.73
464		9.606	A	0.385
18885	0.546	"1,499"	P	0.546
4747	1.101	527.9	P	1.101
19091	0.985	825.7	P	0.985
30298	0.812	701.9	P	0.812
19172	1.024	"2,646"	P	1.024
10128	1.165	653.8	P	1.165
8083		4.572	A	1.417
2312	1.303	"48,013"	P	1.303
2870	1.067	134.8	P	1.067
14566		5.256	A	0.89
8474	2.265	752.9	P	2.265
24515	0.84	"1,319"	P	0.84
22340	1.387	34.69	P	1.387
11664	0.853	37.33	P	0.853
10704	0.675	31.58	P	0.675
1112	1.731	289.7	P	1.731
8911		4.546	A	0.39
6022	0.92	"6,094"	P	0.92
36016	1.462	99.95	P	1.462
4225	1.22	"15,819"	P	1.22
17246	0.948	"5,453"	P	0.948
30540		7.567	A	2.173
16505		4.033	A	0.819
21013	0.929	"10,014"	P	0.929
16495	0.918	405.6	P	0.918
1070	1.388	428.1	P	1.388
11355	1.462	137.9	P	1.462
24631		5.265	A	0.473
4251	0.976	143.4	P	0.976
34809	0.911	"1,935"	P	0.911
12686	0.862	"1,802"	P	0.862
18268		4.607	A	1.443
4386	2.958	93.72	P	2.958
8789		15.31	A	1.124
22639	1.269	801.9	P	1.269
8390	0.619	514.8	P	0.619
17442	1.201	441.4	P	1.201
14050	1.391	58.48	P	1.391
17336		3.744	A	1.392
6149	1.019	"6,921"	P	1.019
1240	0.984	"1,034"	P	0.984
16555	0.541	273.4	P	0.541
16942	4.878	"1,964"	P	4.878
34781	0.804	"1,655"	P	0.804
22471	0.816	"3,218"	P	0.816
23435	1.961	43.84	P	1.961
5847	0.814	"1,378"	P	0.814
4283	1.091	"1,346"	P	1.091
38015	0.646	320.4	P	0.646
28495	1.039	664.4	P	1.039
5273	0.997	555.8	P	0.997
4111	0.829	436.4	P	0.829
37822	1.136	"1,233"	P	1.136
9354	3.832	639.7	P	3.832
34870		4.253	A	0.842
19594	1.608	"1,099"	P	1.608
13540		17.3	A	1.244
5905		4.976	A	1.507
11061	2.146	45.44	P	2.146
5309	1.646	60.09	P	1.646
19696	1.737	"11,092"	P	1.737
33150	2.703	173.2	P	2.703
25043	0.674	"2,377"	P	0.674
24222		10.52	A	0.374
608		4.727	A	1.442
12937	0.735	334.7	P	0.735
8950		4.418	A	1.434
16755		5.779	A	0.469
10045	0.945	"8,093"	P	0.945
17335	0.724	"1,713"	P	0.724
17539	0.91	332.6	P	0.91
15446	0.978	"22,721"	P	0.978
7887	0.919	"15,300"	P	0.919
19011	1.477	"2,618"	P	1.477
10920	0.624	688.2	P	0.624
22563	1.394	"10,549"	P	1.394
14891	0.93	"2,289"	P	0.93
9860		5.164	A	1.518
3504	0.904	"7,413"	P	0.904
4634		14.17	A	0.785
3833	1.943	161.9	P	1.943
5575	1.466	"52,080"	P	1.466
18069	0.56	"10,848"	P	0.56
16562	1.458	"133,810"	P	1.458
24521	0.789	511.3	P	0.789
20047	0.765	770.8	P	0.765
36046	1.248	"9,128"	P	1.248
26742	1.321	267.3	P	1.321
6577	1.849	"21,105"	P	1.849
151	0.887	"11,650"	P	0.887
9660	0.586	253.7	P	0.586
7270	0.914	170.2	P	0.914
7939	1.933	245.4	P	1.933
13954	0.838	"1,509"	P	0.838
649	1.134	407	P	1.134
14936	0.557	953.4	P	0.557
11413	1.038	65.17	P	1.038
6103	0.714	148.9	P	0.714
4991	1.109	"2,205"	P	1.109
17179	0.793	101.7	P	0.793
39246	0.743	36.47	P	0.743
17692	1.769	761	P	1.769
22149	1.102	"20,265"	P	1.102
4300	1.814	924.2	P	1.814
16182	0.787	26.24	P	0.787
15271	6.84	94.02	P	6.84
16386		4.046	A	1.409
36642	0.918	156.4	P	0.918
18802	1.065	151.6	P	1.065
397	1.138	"2,128"	P	1.138
3202	1.954	"1,092"	P	1.954
11206	0.991	129.9	P	0.991
7202	1.097	"12,894"	P	1.097
36534	1.052	117	P	1.052
9380	1.092	"1,170"	P	1.092
17509		11.87	A	1.041
19796		4.769	A	1.399
13684	0.612	"3,322"	P	0.612
32723	0.576	343.2	P	0.576
5034	1.694	101.6	P	1.694
7118	0.784	305.2	P	0.784
11831	0.315	22.9	P	0.315
7605	0.947	"5,554"	P	0.947
30652	1.119	80.16	P	1.119
7795		3.981	A	1.351
16868	1.397	556.7	P	1.397
30003	0.834	46.32	P	0.834
1822		9.388	A	0.988
30325		4.412	A	0.855
9518	1.122	"1,121"	P	1.122
26866	2.633	547	P	2.633
21248	0.948	"2,474"	P	0.948
11784	1.307	317	P	1.307
159	0.861	812.9	P	0.861
1349	1.779	886.1	P	1.779
17587	0.994	814.4	P	0.994
19625	0.721	241.1	P	0.721
16481	1.149	"1,668"	P	1.149
16807	1.74	"8,367"	P	1.74
4932	1.021	25.43	P	1.021
23305	1.333	208.6	P	1.333
14233	1.476	"9,478"	P	1.476
22696	1.274	389	P	1.274
27961	1.089	"1,198"	P	1.089
16015	0.765	"3,845"	P	0.765
27082	1.465	"1,001"	P	1.465
1598		7.695	A	2.436
30426	1.891	248.6	P	1.891
16781	2.488	120	P	2.488
21070	1.113	46.51	P	1.113
20283		5.249	A	1.941
1590		4.498	A	0.848
19632	1.345	"1,928"	P	1.345
37950	1.151	199.8	P	1.151
